Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
6001.0,2012,San Mateo County,mid,not eligible,0.0,0,0.8125,91,0.0,0,0.0,0,6075600100
6002.0,2012,San Mateo County,mod,eligible,0.28125,9,0.0,0,0.0,0,0.0,0,6075600200
6003.0,2012,San Mateo County,mid,not eligible,0.0,0,0.6545454545454545,36,0.0,0,0.0,0,6075600300
6004.01,2012,San Mateo County,mid,not eligible,0.0,0,0.6595744680851063,31,0.0,0,0.0,0,6075600401
6004.02,2012,San Mateo County,mid,not eligible,0.0,0,0.37735849056603776,20,0.0,0,0.0,0,6075600402
6005.0,2012,San Mateo County,mid,not eligible,0.0,0,0.6176470588235294,42,0.0,0,0.0,0,6075600500
6006.0,2012,San Mateo County,mod,eligible,0.7857142857142857,33,0.0,0,0.0,0,0.0,0,6075600600
6007.0,2012,San Mateo County,mid,not eligible,0.0,0,0.5357142857142857,30,0.0,0,0.0,0,6075600700
6008.0,2012,San Mateo County,mod,eligible,0.625,5,0.0,0,0.0,0,0.0,0,6075600800
6009.0,2012,San Mateo County,mid,not eligible,0.0,0,0.8615384615384616,56,0.0,0,0.0,0,6075600900
6010.0,2012,San Mateo County,mid,not eligible,0.0,0,0.6236559139784946,58,0.0,0,0.0,0,6075601000
6011.0,2012,San Mateo County,mid,not eligible,0.0,0,0.6949152542372882,41,0.0,0,0.0,0,6075601100
6012.0,2012,San Mateo County,mid,not eligible,0.0,0,0.4857142857142857,34,0.0,0,0.0,0,6075601200
6013.0,2012,San Mateo County,mod,eligible,0.6428571428571429,18,0.0,0,0.0,0,0.0,0,6075601300
6014.0,2012,San Mateo County,mid,not eligible,0.0,0,0.6338028169014085,45,0.0,0,0.0,0,6075601400
6015.01,2012,San Mateo County,mid,not eligible,0.0,0,0.7142857142857143,30,0.0,0,0.0,0,6075601501
6015.02,2012,San Mateo County,mod,eligible,0.9285714285714286,13,0.0,0,0.0,0,0.0,0,6075601502
6016.01,2012,San Mateo County,mid,not eligible,0.0,0,0.49056603773584906,26,0.0,0,0.0,0,6075601601
6016.03,2012,San Mateo County,mid,not eligible,0.0,0,0.75,39,0.0,0,0.0,0,6075601603
6016.04,2012,San Mateo County,mid,not eligible,0.0,0,0.5571428571428572,39,0.0,0,0.0,0,6075601604
6016.05,2012,San Mateo County,mid,not eligible,0.0,0,0.8666666666666667,52,0.0,0,0.0,0,6075601605
6017.0,2012,San Mateo County,mid,not eligible,0.0,0,0.7076923076923077,46,0.0,0,0.0,0,6075601700
6018.0,2012,San Mateo County,mid,not eligible,0.0,0,0.7164179104477612,48,0.0,0,0.0,0,6075601800
6019.01,2012,San Mateo County,mid,not eligible,0.0,0,0.7272727272727273,32,0.0,0,0.0,0,6075601901
6019.02,2012,San Mateo County,mod,eligible,0.8108108108108109,60,0.0,0,0.0,0,0.0,0,6075601902
6020.0,2012,San Mateo County,mid,not eligible,0.0,0,0.6492537313432836,87,0.0,0,0.0,0,6075602000
6021.0,2012,San Mateo County,mod,eligible,0.6486486486486487,24,0.0,0,0.0,0,0.0,0,6075602100
6022.0,2012,San Mateo County,mod,eligible,0.5818181818181818,32,0.0,0,0.0,0,0.0,0,6075602200
6023.0,2012,San Mateo County,mod,eligible,0.5454545454545454,18,0.0,0,0.0,0,0.0,0,6075602300
6024.0,2012,San Mateo County,mod,eligible,0.7407407407407407,80,0.0,0,0.0,0,0.0,0,6075602400
6025.0,2012,San Mateo County,high,not eligible,0.0,0,0.868421052631579,66,0.0,0,0.0,0,6075602500
6026.0,2012,San Mateo County,mid,not eligible,0.0,0,0.6,72,0.0,0,0.0,0,6075602600
6027.0,2012,San Mateo County,mid,not eligible,0.0,0,0.6666666666666666,58,0.0,0,0.0,0,6075602700
6028.0,2012,San Mateo County,mid,not eligible,0.0,0,0.8524590163934426,52,0.0,0,0.0,0,6075602800
6029.0,2012,San Mateo County,mid,not eligible,0.0,0,0.660377358490566,35,0.0,0,0.0,0,6075602900
6030.0,2012,San Mateo County,mod,eligible,0.7682926829268293,63,0.0,0,0.0,0,0.0,0,6075603000
6031.0,2012,San Mateo County,mid,not eligible,0.0,0,0.7837837837837838,58,0.0,0,0.0,0,6075603100
6032.0,2012,San Mateo County,mid,not eligible,0.0,0,0.8333333333333334,45,0.0,0,0.0,0,6075603200
6033.0,2012,San Mateo County,mid,not eligible,0.0,0,0.8235294117647058,70,0.0,0,0.0,0,6075603300
6034.0,2012,San Mateo County,mid,not eligible,0.0,0,0.825,66,0.0,0,0.0,0,6075603400
6037.0,2012,San Mateo County,mid,not eligible,0.0,0,0.8181818181818182,81,0.0,0,0.0,0,6075603700
6038.01,2012,San Mateo County,mod,eligible,0.21428571428571427,18,0.0,0,0.0,0,0.0,0,6075603801
6038.02,2012,San Mateo County,mid,not eligible,0.0,0,0.9655172413793104,84,0.0,0,0.0,0,6075603802
6039.0,2012,San Mateo County,mid,not eligible,0.0,0,0.8666666666666667,65,0.0,0,0.0,0,6075603900
6040.0,2012,San Mateo County,mid,not eligible,0.0,0,0.9047619047619048,38,0.0,0,0.0,0,6075604000
6041.01,2012,San Mateo County,mod,eligible,0.6727272727272727,37,0.0,0,0.0,0,0.0,0,6075604101
6041.02,2012,San Mateo County,mod,eligible,0.5081967213114754,31,0.0,0,0.0,0,0.0,0,6075604102
6042.0,2012,San Mateo County,mod,eligible,0.45098039215686275,23,0.0,0,0.0,0,0.0,0,6075604200
6044.0,2012,San Mateo County,mid,not eligible,0.0,0,0.9176470588235294,78,0.0,0,0.0,0,6075604400
6045.0,2012,San Mateo County,mid,not eligible,0.0,0,0.9615384615384616,50,0.0,0,0.0,0,6075604500
6046.0,2012,San Mateo County,mid,not eligible,0.0,0,0.9743589743589743,38,0.0,0,0.0,0,6075604600
6047.0,2012,San Mateo County,high,not eligible,0.0,0,0.9583333333333334,23,0.0,0,0.0,0,6075604700
6048.0,2012,San Mateo County,mid,not eligible,0.0,0,0.9777777777777777,44,0.0,0,0.0,0,6075604800
6049.0,2012,San Mateo County,mid,not eligible,0.0,0,0.9555555555555556,43,0.0,0,0.0,0,6075604900
6050.0,2012,San Mateo County,mid,not eligible,0.0,0,0.920863309352518,128,0.0,0,0.0,0,6075605000
6051.0,2012,San Mateo County,high,not eligible,0.0,0,1.0,33,0.0,0,0.0,0,6075605100
6052.0,2012,San Mateo County,mid,not eligible,0.0,0,1.0,57,0.0,0,0.0,0,6075605200
6053.0,2012,San Mateo County,high,not eligible,0.0,0,0.9634146341463414,79,0.0,0,0.0,0,6075605300
6054.0,2012,San Mateo County,mid,not eligible,0.0,0,0.9125,73,0.0,0,0.0,0,6075605400
6055.0,2012,San Mateo County,mid,not eligible,0.0,0,0.9367088607594937,74,0.0,0,0.0,0,6075605500
6056.0,2012,San Mateo County,high,not eligible,0.0,0,0.979381443298969,95,0.0,0,0.0,0,6075605600
6057.0,2012,San Mateo County,high,not eligible,0.0,0,0.978494623655914,91,0.0,0,0.0,0,6075605700
6058.0,2012,San Mateo County,high,not eligible,0.0,0,0.9318181818181818,41,0.0,0,0.0,0,6075605800
6059.0,2012,San Mateo County,mod,eligible,0.8064516129032258,50,0.0,0,0.0,0,0.0,0,6075605900
6060.0,2012,San Mateo County,mid,not eligible,0.0,0,0.6046511627906976,52,0.0,0,0.0,0,6075606000
6061.0,2012,San Mateo County,mid,not eligible,0.0,0,0.828125,53,0.0,0,0.0,0,6075606100
6062.0,2012,San Mateo County,mod,eligible,0.6229508196721312,38,0.0,0,0.0,0,0.0,0,6075606200
6063.0,2012,San Mateo County,mid,not eligible,0.0,0,0.8478260869565217,39,0.0,0,0.0,0,6075606300
6064.0,2012,San Mateo County,mid,not eligible,0.0,0,0.953125,61,0.0,0,0.0,0,6075606400
6065.0,2012,San Mateo County,high,not eligible,0.0,0,0.926829268292683,76,0.0,0,0.0,0,6075606500
6066.0,2012,San Mateo County,high,not eligible,0.0,0,0.9074074074074074,49,0.0,0,0.0,0,6075606600
6067.0,2012,San Mateo County,high,not eligible,0.0,0,0.9318181818181818,41,0.0,0,0.0,0,6075606700
6068.0,2012,San Mateo County,high,not eligible,0.0,0,1.0,56,0.0,0,0.0,0,6075606800
6069.0,2012,San Mateo County,high,not eligible,0.0,0,0.9523809523809523,40,0.0,0,0.0,0,6075606900
6070.0,2012,San Mateo County,high,not eligible,0.0,0,0.9795918367346939,48,0.0,0,0.0,0,6075607000
6071.0,2012,San Mateo County,high,not eligible,0.0,0,0.98,49,0.0,0,0.0,0,6075607100
6072.0,2012,San Mateo County,mid,not eligible,0.0,0,0.782608695652174,18,0.0,0,0.0,0,6075607200
6073.0,2012,San Mateo County,high,not eligible,0.0,0,0.984375,63,0.0,0,0.0,0,6075607300
6074.0,2012,San Mateo County,mid,not eligible,0.0,0,0.7916666666666666,57,0.0,0,0.0,0,6075607400
6075.0,2012,San Mateo County,mid,not eligible,0.0,0,0.8809523809523809,37,0.0,0,0.0,0,6075607500
6076.0,2012,San Mateo County,mid,not eligible,0.0,0,0.8695652173913043,40,0.0,0,0.0,0,6075607600
6077.01,2012,San Mateo County,mid,not eligible,0.0,0,0.8166666666666667,49,0.0,0,0.0,0,6075607701
6077.02,2012,San Mateo County,mid,not eligible,0.0,0,0.78125,50,0.0,0,0.0,0,6075607702
6078.0,2012,San Mateo County,mid,not eligible,0.0,0,0.7843137254901961,40,0.0,0,0.0,0,6075607800
6079.0,2012,San Mateo County,high,not eligible,0.0,0,0.8426966292134831,75,0.0,0,0.0,0,6075607900
6080.01,2012,San Mateo County,high,not eligible,0.0,0,0.7931034482758621,23,0.0,0,0.0,0,6075608001
6080.02,2012,San Mateo County,high,not eligible,0.0,0,0.9642857142857143,54,0.0,0,0.0,0,6075608002
6080.04,2012,San Mateo County,high,not eligible,0.0,0,0.9052631578947369,86,0.0,0,0.0,0,6075608004
6080.13,2012,San Mateo County,high,not eligible,0.0,0,0.96,48,0.0,0,0.0,0,6075608013
6080.23,2012,San Mateo County,high,not eligible,0.0,0,0.9473684210526315,18,0.0,0,0.0,0,6075608023
6081.0,2012,San Mateo County,mid,not eligible,0.0,0,0.9180327868852459,56,0.0,0,0.0,0,6075608100
6082.0,2012,San Mateo County,high,not eligible,0.0,0,0.9818181818181818,54,0.0,0,0.0,0,6075608200
6083.0,2012,San Mateo County,high,not eligible,0.0,0,0.9761904761904762,41,0.0,0,0.0,0,6075608300
6084.0,2012,San Mateo County,mid,not eligible,0.0,0,0.746031746031746,47,0.0,0,0.0,0,6075608400
6085.01,2012,San Mateo County,mid,not eligible,0.0,0,0.9021739130434783,83,0.0,0,0.0,0,6075608501
6085.02,2012,San Mateo County,mod,eligible,0.75,21,0.0,0,0.0,0,0.0,0,6075608502
6086.0,2012,San Mateo County,mid,not eligible,0.0,0,0.9387755102040817,46,0.0,0,0.0,0,6075608600
6087.0,2012,San Mateo County,high,not eligible,0.0,0,0.9090909090909091,100,0.0,0,0.0,0,6075608700
6088.0,2012,San Mateo County,high,not eligible,0.0,0,0.9915254237288136,117,0.0,0,0.0,0,6075608800
6089.0,2012,San Mateo County,high,not eligible,0.0,0,0.9571428571428572,67,0.0,0,0.0,0,6075608900
6090.0,2012,San Mateo County,high,not eligible,0.0,0,0.9807692307692307,51,0.0,0,0.0,0,6075609000
6091.0,2012,San Mateo County,mid,not eligible,0.0,0,0.8333333333333334,25,0.0,0,0.0,0,6075609100
