,Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract"
141,327.0,2009,San Francisco County,mid,not eligible,0.0,0,0.8939393939393939,59,0.0,0,0.10606060606060606,7
142,328.0,2009,San Francisco County,mid,not eligible,0.0,0,0.9649122807017544,55,0.0,0,0.03508771929824561,2
143,329.0,2009,San Francisco County,mid,not eligible,0.0,0,0.8518518518518519,69,0.0,0,0.14814814814814814,12
144,330.0,2009,San Francisco County,mid,not eligible,0.0,0,0.958904109589041,70,0.0,0,0.0410958904109589,3
145,331.0,2009,San Francisco County,mid,not eligible,0.0,0,0.9365079365079365,59,0.0,0,0.06349206349206349,4
146,332.01,2009,San Francisco County,mod,eligible,1.0,3,0.0,0,0.0,0,0.0,0
147,332.02,2009,San Francisco County,mod,eligible,1.0,1,0.0,0,0.0,0,0.0,0
148,351.0,2009,San Francisco County,mid,not eligible,0.0,0,0.9294117647058824,79,0.0,0,0.07058823529411765,6
149,352.01,2009,San Francisco County,mid,not eligible,0.0,0,0.8918918918918919,66,0.0,0,0.10810810810810811,8
150,352.02,2009,San Francisco County,mod,eligible,0.9629629629629629,26,0.0,0,0.037037037037037035,1,0.0,0
151,353.0,2009,San Francisco County,mid,not eligible,0.0,0,0.7833333333333333,47,0.0,0,0.21666666666666667,13
152,354.0,2009,San Francisco County,mid,not eligible,0.0,0,0.7976190476190477,67,0.0,0,0.20238095238095238,17
153,401.0,2009,San Francisco County,mid,not eligible,0.0,0,0.8604651162790697,37,0.0,0,0.13953488372093023,6
154,402.0,2009,San Francisco County,mid,not eligible,0.0,0,0.9714285714285714,34,0.0,0,0.02857142857142857,1
155,426.0,2009,San Francisco County,mid,not eligible,0.0,0,0.9166666666666666,44,0.0,0,0.08333333333333333,4
156,427.0,2009,San Francisco County,mid,not eligible,0.0,0,0.9069767441860465,39,0.0,0,0.09302325581395349,4
