Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
2501.01,2009,Solano County,high,not eligible,0.0,0,0.6802325581395349,117,0.0,0,0.0,0,6055250101
2501.02,2009,Solano County,high,not eligible,0.0,0,0.794921875,407,0.0,0,0.0,0,6055250102
2502.0,2009,Solano County,mod,eligible,0.5169491525423728,61,0.0,0,0.0,0,0.0,0,6055250200
2503.0,2009,Solano County,mid,not eligible,0.0,0,0.3870967741935484,48,0.0,0,0.0,0,6055250300
2504.0,2009,Solano County,mid,not eligible,0.0,0,0.5454545454545454,36,0.0,0,0.0,0,6055250400
2505.01,2009,Solano County,mid,not eligible,0.0,0,0.4423076923076923,23,0.0,0,0.0,0,6055250501
2505.02,2009,Solano County,mid,not eligible,0.0,0,0.6226415094339622,66,0.0,0,0.0,0,6055250502
2506.01,2009,Solano County,mid,not eligible,0.0,0,0.46706586826347307,78,0.0,0,0.0,0,6055250601
2506.03,2009,Solano County,high,not eligible,0.0,0,0.6636904761904762,223,0.0,0,0.0,0,6055250603
2507.01,2009,Solano County,mod,eligible,0.5,21,0.0,0,0.0,0,0.0,0,6055250701
2507.02,2009,Solano County,not categorized,not eligible,0.4864864864864865,18,0.02702702702702703,1,0.0,0,0.0,0,6055250702
2508.0,2009,Solano County,mod,eligible,0.9016393442622951,55,0.0,0,0.0,0,0.0,0,6055250800
2509.0,2009,Solano County,low,eligible,0.65625,21,0.0,0,0.0,0,0.0,0,6055250900
2510.0,2009,Solano County,mod,eligible,0.5789473684210527,44,0.0,0,0.0,0,0.0,0,6055251000
2511.0,2009,Solano County,mod,eligible,0.3918918918918919,29,0.0,0,0.0,0,0.0,0,6055251100
2512.0,2009,Solano County,mod,eligible,0.5263157894736842,40,0.0,0,0.0,0,0.0,0,6055251200
2513.0,2009,Solano County,mid,not eligible,0.0,0,0.5428571428571428,38,0.0,0,0.0,0,6055251300
2514.0,2009,Solano County,mid,not eligible,0.0,0,0.5131578947368421,78,0.0,0,0.0,0,6055251400
2515.0,2009,Solano County,mod,eligible,0.631578947368421,48,0.0,0,0.0,0,0.0,0,6055251500
2516.0,2009,Solano County,low,eligible,0.5555555555555556,20,0.0,0,0.0,0,0.0,0,6055251600
2517.01,2009,Solano County,mod,eligible,0.5384615384615384,28,0.0,0,0.0,0,0.0,0,6055251701
2517.02,2009,Solano County,mod,eligible,0.7266187050359713,101,0.0,0,0.0,0,0.0,0,6055251702
2518.02,2009,Solano County,mod,eligible,0.16,4,0.0,0,0.0,0,0.0,0,6055251802
2518.03,2009,Solano County,mid,not eligible,0.0,0,0.3526570048309179,73,0.0,0,0.0,0,6055251803
2518.04,2009,Solano County,high,not eligible,0.0,0,0.4697986577181208,70,0.0,0,0.0,0,6055251804
2519.01,2009,Solano County,mid,not eligible,0.0,0,0.4,54,0.0,0,0.0,0,6055251901
2519.02,2009,Solano County,mid,not eligible,0.0,0,0.3033175355450237,64,0.0,0,0.0,0,6055251902
2519.03,2009,Solano County,mid,not eligible,0.0,0,0.42857142857142855,90,0.0,0,0.0,0,6055251903
2520.0,2009,Solano County,high,not eligible,0.0,0,0.9285714285714286,78,0.0,0,0.0,0,6055252000
2521.02,2009,Solano County,mid,not eligible,0.0,0,0.6774193548387096,63,0.0,0,0.0,0,6055252102
2521.03,2009,Solano County,high,not eligible,0.0,0,0.7238805970149254,97,0.0,0,0.0,0,6055252103
2521.04,2009,Solano County,high,not eligible,0.0,0,0.9512195121951219,156,0.0,0,0.0,0,6055252104
2521.05,2009,Solano County,high,not eligible,0.0,0,0.7634408602150538,71,0.0,0,0.0,0,6055252105
2521.06,2009,Solano County,mid,not eligible,0.0,0,0.8513513513513513,63,0.0,0,0.0,0,6055252106
2521.07,2009,Solano County,high,not eligible,0.0,0,0.8701298701298701,67,0.0,0,0.0,0,6055252107
2521.08,2009,Solano County,high,not eligible,0.0,0,0.6551724137931034,38,0.0,0,0.0,0,6055252108
2522.01,2009,Solano County,high,not eligible,0.0,0,0.8433734939759037,420,0.0,0,0.0,0,6055252201
2522.02,2009,Solano County,high,not eligible,0.0,0,0.7300771208226221,284,0.0,0,0.0,0,6055252202
2523.05,2009,Solano County,high,not eligible,0.0,0,0.8282208588957055,135,0.0,0,0.0,0,6055252305
2523.06,2009,Solano County,high,not eligible,0.0,0,0.6513761467889908,71,0.0,0,0.0,0,6055252306
2523.07,2009,Solano County,high,not eligible,0.0,0,0.8366013071895425,256,0.0,0,0.0,0,6055252307
2523.08,2009,Solano County,mid,not eligible,0.0,0,0.5439093484419264,192,0.0,0,0.0,0,6055252308
2523.09,2009,Solano County,mid,not eligible,0.0,0,0.7262658227848101,459,0.0,0,0.0,0,6055252309
2524.01,2009,Solano County,mod,eligible,0.4453125,57,0.0,0,0.0,0,0.0,0,6055252401
2524.02,2009,Solano County,mid,not eligible,0.0,0,0.4921875,63,0.0,0,0.0,0,6055252402
2525.01,2009,Solano County,mod,eligible,0.3950617283950617,32,0.0,0,0.0,0,0.0,0,6055252501
2525.02,2009,Solano County,mod,eligible,0.6,6,0.0,0,0.0,0,0.0,0,6055252502
2526.04,2009,Solano County,mod,eligible,0.4166666666666667,30,0.0,0,0.0,0,0.0,0,6055252604
2526.05,2009,Solano County,mod,eligible,0.48484848484848486,32,0.0,0,0.0,0,0.0,0,6055252605
2526.06,2009,Solano County,mod,eligible,0.4453125,57,0.0,0,0.0,0,0.0,0,6055252606
2526.07,2009,Solano County,mod,eligible,0.3142857142857143,22,0.0,0,0.0,0,0.0,0,6055252607
2526.08,2009,Solano County,mod,eligible,0.30275229357798167,33,0.0,0,0.0,0,0.0,0,6055252608
2526.09,2009,Solano County,mod,eligible,0.43169398907103823,79,0.0,0,0.0,0,0.0,0,6055252609
2527.02,2009,Solano County,mid,not eligible,0.0,0,0.6470588235294118,198,0.0,0,0.0,0,6055252702
2527.03,2009,Solano County,mid,not eligible,0.0,0,0.38953488372093026,67,0.0,0,0.0,0,6055252703
2527.04,2009,Solano County,mid,not eligible,0.0,0,0.4020618556701031,78,0.0,0,0.0,0,6055252704
2527.05,2009,Solano County,mid,not eligible,0.0,0,0.452914798206278,101,0.0,0,0.0,0,6055252705
2527.06,2009,Solano County,mid,not eligible,0.0,0,0.6437768240343348,150,0.0,0,0.0,0,6055252706
2527.07,2009,Solano County,mid,not eligible,0.0,0,0.5735294117647058,117,0.0,0,0.0,0,6055252707
2528.0,2009,Solano County,mod,eligible,0.5,2,0.0,0,0.0,0,0.0,0,6055252800
