Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
6001.0,2011,San Mateo County,mid,not eligible,0.0,0,0.85,68,0.0,0,0.15,12,6075600100
6002.0,2011,San Mateo County,mod,eligible,0.2894736842105263,11,0.0,0,0.7105263157894737,27,0.0,0,6075600200
6003.0,2011,San Mateo County,mid,not eligible,0.0,0,0.6153846153846154,32,0.0,0,0.38461538461538464,20,6075600300
6004.0,2011,San Mateo County,mid,not eligible,0.0,0,0.5474452554744526,75,0.0,0,0.45255474452554745,62,6075600400
6005.0,2011,San Mateo County,mid,not eligible,0.0,0,0.5740740740740741,62,0.0,0,0.42592592592592593,46,6075600500
6006.0,2011,San Mateo County,mod,eligible,0.46551724137931033,27,0.0,0,0.5344827586206896,31,0.0,0,6075600600
6007.0,2011,San Mateo County,mod,eligible,0.38636363636363635,34,0.0,0,0.6136363636363636,54,0.0,0,6075600700
6008.0,2011,San Mateo County,mod,eligible,0.75,3,0.0,0,0.25,1,0.0,0,6075600800
6009.0,2011,San Mateo County,mid,not eligible,0.0,0,0.7878787878787878,52,0.0,0,0.21212121212121213,14,6075600900
6010.0,2011,San Mateo County,mid,not eligible,0.0,0,0.6448598130841121,69,0.0,0,0.35514018691588783,38,6075601000
6011.0,2011,San Mateo County,mid,not eligible,0.0,0,0.8225806451612904,51,0.0,0,0.1774193548387097,11,6075601100
6012.0,2011,San Mateo County,mid,not eligible,0.0,0,0.7580645161290323,47,0.0,0,0.24193548387096775,15,6075601200
6013.0,2011,San Mateo County,mod,eligible,0.6341463414634146,26,0.0,0,0.36585365853658536,15,0.0,0,6075601300
6014.0,2011,San Mateo County,mid,not eligible,0.0,0,0.5555555555555556,35,0.0,0,0.4444444444444444,28,6075601400
6015.01,2011,San Mateo County,mid,not eligible,0.0,0,0.7446808510638298,35,0.0,0,0.2553191489361702,12,6075601501
6015.02,2011,San Mateo County,mod,eligible,0.9090909090909091,10,0.0,0,0.09090909090909091,1,0.0,0,6075601502
6016.01,2011,San Mateo County,mod,eligible,0.6111111111111112,22,0.0,0,0.3888888888888889,14,0.0,0,6075601601
6016.03,2011,San Mateo County,mid,not eligible,0.0,0,0.803030303030303,53,0.0,0,0.19696969696969696,13,6075601603
