,Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract"
273,4415.24,2012,Alameda County,high,not eligible,0.0,0,0.9642857142857143,54,0.0,0,0.03571428571428571,2
274,4416.01,2012,Alameda County,mid,not eligible,0.0,0,0.8082191780821918,59,0.0,0,0.1917808219178082,14
275,4416.02,2012,Alameda County,mid,not eligible,0.0,0,0.7872340425531915,74,0.0,0,0.2127659574468085,20
276,4417.0,2012,Alameda County,mid,not eligible,0.0,0,0.7123287671232876,104,0.0,0,0.2876712328767123,42
277,4418.0,2012,Alameda County,mid,not eligible,0.0,0,0.9102564102564102,71,0.0,0,0.08974358974358974,7
278,4419.21,2012,Alameda County,mid,not eligible,0.0,0,0.5909090909090909,26,0.0,0,0.4090909090909091,18
279,4419.23,2012,Alameda County,mid,not eligible,0.0,0,0.6923076923076923,18,0.0,0,0.3076923076923077,8
280,4419.24,2012,Alameda County,high,not eligible,0.0,0,0.8548387096774194,106,0.0,0,0.14516129032258066,18
281,4419.25,2012,Alameda County,mid,not eligible,0.0,0,0.6,30,0.0,0,0.4,20
282,4419.26,2012,Alameda County,mod,eligible,0.7948717948717948,31,0.0,0,0.20512820512820512,8,0.0,0
283,4419.27,2012,Alameda County,mid,not eligible,0.0,0,0.8913043478260869,41,0.0,0,0.10869565217391304,5
284,4420.0,2012,Alameda County,high,not eligible,0.0,0,0.9583333333333334,46,0.0,0,0.041666666666666664,2
285,4421.0,2012,Alameda County,high,not eligible,0.0,0,1.0,105,0.0,0,0.0,0
286,4422.0,2012,Alameda County,high,not eligible,0.0,0,1.0,142,0.0,0,0.0,0
287,4423.01,2012,Alameda County,mid,not eligible,0.0,0,0.9625,77,0.0,0,0.0375,3
288,4423.02,2012,Alameda County,mod,eligible,0.7972972972972973,59,0.0,0,0.20270270270270271,15,0.0,0
289,4424.0,2012,Alameda County,mid,not eligible,0.0,0,0.7,63,0.0,0,0.3,27
290,4425.0,2012,Alameda County,mid,not eligible,0.0,0,0.8,44,0.0,0,0.2,11
291,4426.01,2012,Alameda County,mid,not eligible,0.0,0,0.8771929824561403,50,0.0,0,0.12280701754385964,7
292,4426.02,2012,Alameda County,high,not eligible,0.0,0,0.8695652173913043,80,0.0,0,0.13043478260869565,12
293,4427.0,2012,Alameda County,high,not eligible,0.0,0,0.8431372549019608,43,0.0,0,0.1568627450980392,8
294,4428.0,2012,Alameda County,mid,not eligible,0.0,0,0.8367346938775511,41,0.0,0,0.16326530612244897,8
295,4429.0,2012,Alameda County,mid,not eligible,0.0,0,0.8362068965517241,97,0.0,0,0.16379310344827586,19
296,4430.01,2012,Alameda County,mid,not eligible,0.0,0,0.7777777777777778,42,0.0,0,0.2222222222222222,12
297,4430.02,2012,Alameda County,mid,not eligible,0.0,0,0.8873239436619719,63,0.0,0,0.11267605633802817,8
298,4431.02,2012,Alameda County,high,not eligible,0.0,0,1.0,133,0.0,0,0.0,0
299,4431.03,2012,Alameda County,high,not eligible,0.0,0,0.9921259842519685,126,0.0,0,0.007874015748031496,1
300,4431.04,2012,Alameda County,high,not eligible,0.0,0,1.0,103,0.0,0,0.0,0
301,4431.05,2012,Alameda County,high,not eligible,0.0,0,1.0,85,0.0,0,0.0,0
302,4432.0,2012,Alameda County,high,not eligible,0.0,0,1.0,62,0.0,0,0.0,0
303,4433.01,2012,Alameda County,high,not eligible,0.0,0,0.9852941176470589,67,0.0,0,0.014705882352941176,1
304,4433.21,2012,Alameda County,mod,eligible,0.8793103448275862,51,0.0,0,0.1206896551724138,7,0.0,0
305,4433.22,2012,Alameda County,high,not eligible,0.0,0,0.9791666666666666,47,0.0,0,0.020833333333333332,1
306,4441.0,2012,Alameda County,mid,not eligible,0.0,0,0.8348623853211009,91,0.0,0,0.1651376146788991,18
307,4442.0,2012,Alameda County,mid,not eligible,0.0,0,0.6565656565656566,65,0.0,0,0.3434343434343434,34
308,4443.01,2012,Alameda County,mid,not eligible,0.0,0,0.8918918918918919,33,0.0,0,0.10810810810810811,4
309,4443.02,2012,Alameda County,mid,not eligible,0.0,0,0.75,27,0.0,0,0.25,9
310,4444.0,2012,Alameda County,mod,eligible,0.6071428571428571,51,0.0,0,0.39285714285714285,33,0.0,0
