Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
2501.01,2011,Solano County,high,not eligible,0.0,0,0.5470588235294118,93,0.0,0,0.45294117647058824,77,6055250101
2501.02,2011,Solano County,high,not eligible,0.0,0,0.706601466992665,289,0.0,0,0.293398533007335,120,6055250102
2502.0,2011,Solano County,mod,eligible,0.42105263157894735,32,0.0,0,0.5789473684210527,44,0.0,0,6055250200
2503.0,2011,Solano County,mid,not eligible,0.0,0,0.32075471698113206,17,0.0,0,0.6792452830188679,36,6055250300
2504.0,2011,Solano County,mid,not eligible,0.0,0,0.47058823529411764,24,0.0,0,0.5294117647058824,27,6055250400
2505.01,2011,Solano County,mid,not eligible,0.0,0,0.5,16,0.0,0,0.5,16,6055250501
2505.02,2011,Solano County,mid,not eligible,0.0,0,0.46835443037974683,37,0.0,0,0.5316455696202531,42,6055250502
2506.01,2011,Solano County,mid,not eligible,0.0,0,0.41025641025641024,32,0.0,0,0.5897435897435898,46,6055250601
2506.03,2011,Solano County,high,not eligible,0.0,0,0.6317991631799164,151,0.0,0,0.3682008368200837,88,6055250603
2507.01,2011,Solano County,mod,eligible,0.4444444444444444,16,0.0,0,0.5555555555555556,20,0.0,0,6055250701
2507.02,2011,Solano County,mod,eligible,0.4411764705882353,15,0.0,0,0.5588235294117647,19,0.0,0,6055250702
2508.0,2011,Solano County,mod,eligible,0.7121212121212122,47,0.0,0,0.2878787878787879,19,0.0,0,6055250800
2509.0,2011,Solano County,low,eligible,0.4666666666666667,7,0.0,0,0.5333333333333333,8,0.0,0,6055250900
2510.0,2011,Solano County,mod,eligible,0.40540540540540543,15,0.0,0,0.5945945945945946,22,0.0,0,6055251000
2511.0,2011,Solano County,mod,eligible,0.375,15,0.0,0,0.625,25,0.0,0,6055251100
