Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
4001.0,2011,Alameda County,high,not eligible,0.0,0,0.9642857142857143,54,0.0,0,0.03571428571428571,2,6001400100
4002.0,2011,Alameda County,high,not eligible,0.0,0,0.85,17,0.0,0,0.15,3,6001400200
4003.0,2011,Alameda County,mid,not eligible,0.0,0,0.9726027397260274,71,0.0,0,0.0273972602739726,2,6001400300
4004.0,2011,Alameda County,mid,not eligible,0.0,0,0.9016393442622951,55,0.0,0,0.09836065573770492,6,6001400400
4005.0,2011,Alameda County,mod,eligible,0.8648648648648649,32,0.0,0,0.13513513513513514,5,0.0,0,6001400500
4006.0,2011,Alameda County,mod,eligible,0.8378378378378378,31,0.0,0,0.16216216216216217,6,0.0,0,6001400600
4007.0,2011,Alameda County,mod,eligible,0.7083333333333334,68,0.0,0,0.2916666666666667,28,0.0,0,6001400700
4008.0,2011,Alameda County,mod,eligible,0.7317073170731707,60,0.0,0,0.2682926829268293,22,0.0,0,6001400800
4009.0,2011,Alameda County,mod,eligible,0.7941176470588235,27,0.0,0,0.20588235294117646,7,0.0,0,6001400900
4010.0,2011,Alameda County,low,eligible,0.7317073170731707,90,0.0,0,0.2682926829268293,33,0.0,0,6001401000
4011.0,2011,Alameda County,mod,eligible,0.75,36,0.0,0,0.25,12,0.0,0,6001401100
4012.0,2011,Alameda County,mid,not eligible,0.0,0,0.7291666666666666,35,0.0,0,0.2708333333333333,13,6001401200
4013.0,2011,Alameda County,low,eligible,0.43902439024390244,18,0.0,0,0.5609756097560976,23,0.0,0,6001401300
4014.0,2011,Alameda County,low,eligible,0.575,23,0.0,0,0.425,17,0.0,0,6001401400
4015.0,2011,Alameda County,low,eligible,0.46551724137931033,27,0.0,0,0.5344827586206896,31,0.0,0,6001401500
4016.0,2011,Alameda County,low,eligible,0.3076923076923077,8,0.0,0,0.6923076923076923,18,0.0,0,6001401600
4017.0,2011,Alameda County,low,eligible,0.7025316455696202,111,0.0,0,0.2974683544303797,47,0.0,0,6001401700
4018.0,2011,Alameda County,low,eligible,0.5757575757575758,19,0.0,0,0.42424242424242425,14,0.0,0,6001401800
4019.0,2011,Alameda County,mid,not eligible,0.0,0,0.5,6,0.0,0,0.5,6,6001401900
4020.0,2011,Alameda County,mid,not eligible,0.0,0,1.0,2,0.0,0,0.0,0,6001402000
4021.0,2011,Alameda County,low,eligible,1.0,5,0.0,0,0.0,0,0.0,0,6001402100
4022.0,2011,Alameda County,low,eligible,0.6296296296296297,17,0.0,0,0.37037037037037035,10,0.0,0,6001402200
4023.0,2011,Alameda County,mod,eligible,0.75,9,0.0,0,0.25,3,0.0,0,6001402300
4024.0,2011,Alameda County,low,eligible,0.7222222222222222,13,0.0,0,0.2777777777777778,5,0.0,0,6001402400
4025.0,2011,Alameda County,low,eligible,0.8125,26,0.0,0,0.1875,6,0.0,0,6001402500
4026.0,2011,Alameda County,low,eligible,0.25,1,0.0,0,0.75,3,0.0,0,6001402600
4027.0,2011,Alameda County,low,eligible,0.2857142857142857,4,0.0,0,0.7142857142857143,10,0.0,0,6001402700
4028.0,2011,Alameda County,low,eligible,0.5,13,0.0,0,0.5,13,0.0,0,6001402800
4030.0,2011,Alameda County,low,eligible,0.8235294117647058,14,0.0,0,0.17647058823529413,3,0.0,0,6001403000
4031.0,2011,Alameda County,low,eligible,0.6666666666666666,10,0.0,0,0.3333333333333333,5,0.0,0,6001403100
4032.0,2011,Alameda County,high,not eligible,0.0,0,0.8125,26,0.0,0,0.1875,6,6001403200
4033.0,2011,Alameda County,low,eligible,0.7547169811320755,40,0.0,0,0.24528301886792453,13,0.0,0,6001403300
4034.0,2011,Alameda County,mod,eligible,0.7560975609756098,31,0.0,0,0.24390243902439024,10,0.0,0,6001403400
4035.0,2011,Alameda County,low,eligible,0.573170731707317,47,0.0,0,0.4268292682926829,35,0.0,0,6001403500
4036.0,2011,Alameda County,mid,not eligible,0.0,0,0.7543859649122807,43,0.0,0,0.24561403508771928,14,6001403600
4037.0,2011,Alameda County,mid,not eligible,0.0,0,0.7540983606557377,46,0.0,0,0.2459016393442623,15,6001403700
4038.0,2011,Alameda County,mid,not eligible,0.0,0,0.9047619047619048,38,0.0,0,0.09523809523809523,4,6001403800
4039.0,2011,Alameda County,mod,eligible,0.5862068965517241,51,0.0,0,0.41379310344827586,36,0.0,0,6001403900
4040.0,2011,Alameda County,mod,eligible,0.6428571428571429,27,0.0,0,0.35714285714285715,15,0.0,0,6001404000
4041.0,2011,Alameda County,mid,not eligible,0.0,0,0.8309859154929577,59,0.0,0,0.16901408450704225,12,6001404100
4042.0,2011,Alameda County,high,not eligible,0.0,0,0.963855421686747,80,0.0,0,0.03614457831325301,3,6001404200
4043.0,2011,Alameda County,high,not eligible,0.0,0,0.953125,61,0.0,0,0.046875,3,6001404300
4044.0,2011,Alameda County,high,not eligible,0.0,0,0.8246753246753247,127,0.0,0,0.17532467532467533,27,6001404400
4045.01,2011,Alameda County,high,not eligible,0.0,0,0.9545454545454546,42,0.0,0,0.045454545454545456,2,6001404501
4045.02,2011,Alameda County,high,not eligible,0.0,0,0.9712230215827338,135,0.0,0,0.02877697841726619,4,6001404502
4046.0,2011,Alameda County,high,not eligible,0.0,0,0.968421052631579,92,0.0,0,0.031578947368421054,3,6001404600
4047.0,2011,Alameda County,high,not eligible,0.0,0,0.9629629629629629,52,0.0,0,0.037037037037037035,2,6001404700
4048.0,2011,Alameda County,mid,not eligible,0.0,0,0.9,36,0.0,0,0.1,4,6001404800
4049.0,2011,Alameda County,mid,not eligible,0.0,0,0.8367346938775511,41,0.0,0,0.16326530612244897,8,6001404900
4050.0,2011,Alameda County,high,not eligible,0.0,0,0.9508196721311475,58,0.0,0,0.04918032786885246,3,6001405000
4051.0,2011,Alameda County,high,not eligible,0.0,0,1.0,80,0.0,0,0.0,0,6001405100
4052.0,2011,Alameda County,mid,not eligible,0.0,0,0.84375,27,0.0,0,0.15625,5,6001405200
4053.0,2011,Alameda County,mod,eligible,0.7222222222222222,13,0.0,0,0.2777777777777778,5,0.0,0,6001405300
4054.0,2011,Alameda County,low,eligible,0.38095238095238093,8,0.0,0,0.6190476190476191,13,0.0,0,6001405400
4055.0,2011,Alameda County,mod,eligible,0.525,21,0.0,0,0.475,19,0.0,0,6001405500
4056.0,2011,Alameda County,mod,eligible,0.375,12,0.0,0,0.625,20,0.0,0,6001405600
4057.0,2011,Alameda County,mod,eligible,0.46511627906976744,20,0.0,0,0.5348837209302325,23,0.0,0,6001405700
4058.0,2011,Alameda County,low,eligible,0.3442622950819672,21,0.0,0,0.6557377049180327,40,0.0,0,6001405800
4059.0,2011,Alameda County,low,eligible,0.46153846153846156,18,0.0,0,0.5384615384615384,21,0.0,0,6001405900
4060.0,2011,Alameda County,low,eligible,0.46153846153846156,6,0.0,0,0.5384615384615384,7,0.0,0,6001406000
4061.0,2011,Alameda County,mod,eligible,0.5111111111111111,23,0.0,0,0.4888888888888889,22,0.0,0,6001406100
4062.01,2011,Alameda County,low,eligible,0.28125,9,0.0,0,0.71875,23,0.0,0,6001406201
4062.02,2011,Alameda County,low,eligible,0.45454545454545453,5,0.0,0,0.5454545454545454,6,0.0,0,6001406202
4063.0,2011,Alameda County,low,eligible,0.41379310344827586,12,0.0,0,0.5862068965517241,17,0.0,0,6001406300
4064.0,2011,Alameda County,mod,eligible,0.4444444444444444,12,0.0,0,0.5555555555555556,15,0.0,0,6001406400
4065.0,2011,Alameda County,mod,eligible,0.43103448275862066,25,0.0,0,0.5689655172413793,33,0.0,0,6001406500
4066.0,2011,Alameda County,mod,eligible,0.4,30,0.0,0,0.6,45,0.0,0,6001406600
4067.0,2011,Alameda County,mid,not eligible,0.0,0,0.8554216867469879,71,0.0,0,0.14457831325301204,12,6001406700
4068.0,2011,Alameda County,mid,not eligible,0.0,0,0.7837837837837838,58,0.0,0,0.21621621621621623,16,6001406800
4069.0,2011,Alameda County,mid,not eligible,0.0,0,0.8,36,0.0,0,0.2,9,6001406900
4070.0,2011,Alameda County,mod,eligible,0.3442622950819672,21,0.0,0,0.6557377049180327,40,0.0,0,6001407000
4071.0,2011,Alameda County,mod,eligible,0.3382352941176471,23,0.0,0,0.6617647058823529,45,0.0,0,6001407100
4072.0,2011,Alameda County,low,eligible,0.2857142857142857,18,0.0,0,0.7142857142857143,45,0.0,0,6001407200
4073.0,2011,Alameda County,low,eligible,0.2,3,0.0,0,0.8,12,0.0,0,6001407300
4074.0,2011,Alameda County,low,eligible,0.2,6,0.0,0,0.8,24,0.0,0,6001407400
4075.0,2011,Alameda County,low,eligible,0.34210526315789475,13,0.0,0,0.6578947368421053,25,0.0,0,6001407500
4076.0,2011,Alameda County,mod,eligible,0.42201834862385323,46,0.0,0,0.5779816513761468,63,0.0,0,6001407600
4077.0,2011,Alameda County,mod,eligible,0.5321100917431193,58,0.0,0,0.46788990825688076,51,0.0,0,6001407700
4078.0,2011,Alameda County,mid,not eligible,0.0,0,0.6363636363636364,28,0.0,0,0.36363636363636365,16,6001407800
4079.0,2011,Alameda County,mid,not eligible,0.0,0,0.6753246753246753,52,0.0,0,0.3246753246753247,25,6001407900
4080.0,2011,Alameda County,high,not eligible,0.0,0,1.0,51,0.0,0,0.0,0,6001408000
4081.0,2011,Alameda County,high,not eligible,0.0,0,0.7702127659574468,181,0.0,0,0.2297872340425532,54,6001408100
4082.0,2011,Alameda County,mod,eligible,0.4111111111111111,37,0.0,0,0.5888888888888889,53,0.0,0,6001408200
4083.0,2011,Alameda County,mid,not eligible,0.0,0,0.4857142857142857,51,0.0,0,0.5142857142857142,54,6001408300
4084.0,2011,Alameda County,low,eligible,0.3076923076923077,12,0.0,0,0.6923076923076923,27,0.0,0,6001408400
4085.0,2011,Alameda County,low,eligible,0.24,18,0.0,0,0.76,57,0.0,0,6001408500
4086.0,2011,Alameda County,mod,eligible,0.35135135135135137,26,0.0,0,0.6486486486486487,48,0.0,0,6001408600
4087.0,2011,Alameda County,mod,eligible,0.3333333333333333,25,0.0,0,0.6666666666666666,50,0.0,0,6001408700
4088.0,2011,Alameda County,low,eligible,0.21311475409836064,13,0.0,0,0.7868852459016393,48,0.0,0,6001408800
4089.0,2011,Alameda County,low,eligible,0.22857142857142856,8,0.0,0,0.7714285714285715,27,0.0,0,6001408900
4090.0,2011,Alameda County,low,eligible,0.21875,14,0.0,0,0.78125,50,0.0,0,6001409000
4091.0,2011,Alameda County,mod,eligible,0.20833333333333334,10,0.0,0,0.7916666666666666,38,0.0,0,6001409100
4092.0,2011,Alameda County,mod,eligible,0.28125,18,0.0,0,0.71875,46,0.0,0,6001409200
4093.0,2011,Alameda County,mod,eligible,0.2948717948717949,23,0.0,0,0.7051282051282052,55,0.0,0,6001409300
