Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
101.0,2017,San Francisco County,mod,eligible,1.0,33,0.0,0,0.0,0,0.0,0,608510100
102.0,2017,San Francisco County,high,not eligible,0.0,0,0.9642857142857143,54,0.0,0,0.0,0,608510200
103.0,2017,San Francisco County,mid,not eligible,0.0,0,0.9565217391304348,22,0.0,0,0.0,0,608510300
104.0,2017,San Francisco County,mid,not eligible,0.0,0,0.9743589743589743,38,0.0,0,0.0,0,608510400
105.0,2017,San Francisco County,high,not eligible,0.0,0,1.0,37,0.0,0,0.0,0,608510500
106.0,2017,San Francisco County,low,eligible,1.0,17,0.0,0,0.0,0,0.0,0,608510600
107.0,2017,San Francisco County,low,eligible,1.0,4,0.0,0,0.0,0,0.0,0,608510700
108.0,2017,San Francisco County,mid,not eligible,0.0,0,0.9722222222222222,35,0.0,0,0.0,0,608510800
109.0,2017,San Francisco County,high,not eligible,0.0,0,1.0,32,0.0,0,0.0,0,608510900
110.0,2017,San Francisco County,mid,not eligible,0.0,0,0.9545454545454546,63,0.0,0,0.0,0,608511000
111.0,2017,San Francisco County,mid,not eligible,0.0,0,0.9420289855072463,65,0.0,0,0.0,0,608511100
112.0,2017,San Francisco County,mid,not eligible,0.0,0,1.0,32,0.0,0,0.0,0,608511200
113.0,2017,San Francisco County,low,eligible,1.0,11,0.0,0,0.0,0,0.0,0,608511300
117.0,2017,San Francisco County,low,eligible,0.9333333333333333,28,0.0,0,0.0,0,0.0,0,608511700
119.01,2017,San Francisco County,high,not eligible,0.0,0,0.9230769230769231,36,0.0,0,0.0,0,608511901
119.02,2017,San Francisco County,low,eligible,0.9090909090909091,10,0.0,0,0.0,0,0.0,0,608511902
120.0,2017,San Francisco County,low,eligible,1.0,16,0.0,0,0.0,0,0.0,0,608512000
121.0,2017,San Francisco County,mod,eligible,0.75,6,0.0,0,0.0,0,0.0,0,608512100
122.01,2017,San Francisco County,mod,eligible,0.6666666666666666,12,0.0,0,0.0,0,0.0,0,608512201
122.02,2017,San Francisco County,low,eligible,1.0,9,0.0,0,0.0,0,0.0,0,608512202
123.01,2017,San Francisco County,low,eligible,1.0,3,0.0,0,0.0,0,0.0,0,608512301
123.02,2017,San Francisco County,low,eligible,1.0,3,0.0,0,0.0,0,0.0,0,608512302
124.01,2017,San Francisco County,low,eligible,1.0,3,0.0,0,0.0,0,0.0,0,608512401
124.02,2017,San Francisco County,low,eligible,1.0,13,0.0,0,0.0,0,0.0,0,608512402
125.01,2017,San Francisco County,low,eligible,1.0,9,0.0,0,0.0,0,0.0,0,608512501
126.01,2017,San Francisco County,high,not eligible,0.0,0,0.9375,15,0.0,0,0.0,0,608512601
126.02,2017,San Francisco County,high,not eligible,0.0,0,1.0,21,0.0,0,0.0,0,608512602
127.0,2017,San Francisco County,high,not eligible,0.0,0,1.0,39,0.0,0,0.0,0,608512700
128.0,2017,San Francisco County,high,not eligible,0.0,0,1.0,44,0.0,0,0.0,0,608512800
129.01,2017,San Francisco County,high,not eligible,0.0,0,1.0,29,0.0,0,0.0,0,608512901
