Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
1011.0,2010,Marin County,high,not eligible,0.0,0,0.9714285714285714,34,0.0,0,0.0,0,6097101100
1012.0,2010,Marin County,mid,not eligible,0.0,0,0.8604651162790697,37,0.0,0,0.0,0,6097101200
1021.0,2010,Marin County,high,not eligible,0.0,0,0.723404255319149,34,0.0,0,0.0,0,6097102100
1022.01,2010,Marin County,mid,not eligible,0.0,0,0.7862595419847328,103,0.0,0,0.0,0,6097102201
1031.0,2010,Marin County,high,not eligible,0.0,0,0.8671875,111,0.0,0,0.0,0,6097103100
1032.0,2010,Marin County,mid,not eligible,0.0,0,0.73,73,0.0,0,0.0,0,6097103200
1041.01,2010,Marin County,mid,not eligible,0.0,0,0.8899082568807339,97,0.0,0,0.0,0,6097104101
1041.02,2010,Marin County,mod,eligible,0.5590551181102362,71,0.0,0,0.0,0,0.0,0,6097104102
1042.0,2010,Marin County,mid,not eligible,0.0,0,0.7864077669902912,81,0.0,0,0.0,0,6097104200
1043.0,2010,Marin County,high,not eligible,0.0,0,0.9428571428571428,33,0.0,0,0.0,0,6097104300
1050.0,2010,Marin County,mod,eligible,0.7692307692307693,70,0.0,0,0.0,0,0.0,0,6097105000
1060.01,2010,Marin County,mid,not eligible,0.0,0,0.45454545454545453,20,0.0,0,0.0,0,6097106001
1060.02,2010,Marin County,mid,not eligible,0.0,0,0.7454545454545455,82,0.0,0,0.0,0,6097106002
1070.0,2010,Marin County,high,not eligible,0.0,0,0.8673469387755102,85,0.0,0,0.0,0,6097107000
1081.0,2010,Marin County,mid,not eligible,0.0,0,0.8611111111111112,93,0.0,0,0.0,0,6097108100
1082.0,2010,Marin County,mid,not eligible,0.0,0,0.9230769230769231,60,0.0,0,0.0,0,6097108200
1090.0,2010,Marin County,mid,not eligible,0.0,0,0.9090909090909091,100,0.0,0,0.0,0,6097109000
1101.0,2010,Marin County,high,not eligible,0.0,0,0.8783783783783784,65,0.0,0,0.0,0,6097110100
