,Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract"
68,2529.04,2016,Solano County,mid,not eligible,0.0,0,0.9306122448979591,228,0.0,0,0.06938775510204082,17
69,2529.08,2016,Solano County,mid,not eligible,0.0,0,0.8769230769230769,57,0.0,0,0.12307692307692308,8
70,2529.09,2016,Solano County,mid,not eligible,0.0,0,0.908256880733945,99,0.0,0,0.09174311926605505,10
71,2529.1,2016,Solano County,high,not eligible,0.0,0,0.9487179487179487,185,0.0,0,0.05128205128205128,10
72,2529.11,2016,Solano County,mid,not eligible,0.0,0,0.6458333333333334,124,0.0,0,0.3541666666666667,68
73,2529.12,2016,Solano County,high,not eligible,0.0,0,0.9863013698630136,144,0.0,0,0.0136986301369863,2
74,2529.13,2016,Solano County,high,not eligible,0.0,0,0.8985507246376812,124,0.0,0,0.10144927536231885,14
75,2529.14,2016,Solano County,mid,not eligible,0.0,0,0.9487179487179487,222,0.0,0,0.05128205128205128,12
76,2529.15,2016,Solano County,high,not eligible,0.0,0,0.9384615384615385,305,0.0,0,0.06153846153846154,20
77,2530.0,2016,Solano County,not categorized,not eligible,0.0,0,1.0,1,0.0,0,0.0,0
78,2531.01,2016,Solano County,mid,not eligible,0.0,0,0.821656050955414,129,0.0,0,0.17834394904458598,28
79,2531.05,2016,Solano County,mod,eligible,0.7676767676767676,76,0.0,0,0.23232323232323232,23,0.0,0
80,2531.06,2016,Solano County,mid,not eligible,0.0,0,0.8271604938271605,67,0.0,0,0.1728395061728395,14
81,2531.07,2016,Solano County,mid,not eligible,0.0,0,0.7175572519083969,94,0.0,0,0.2824427480916031,37
82,2531.08,2016,Solano County,mod,eligible,0.7737226277372263,106,0.0,0,0.22627737226277372,31,0.0,0
83,2532.01,2016,Solano County,high,not eligible,0.0,0,0.96,120,0.0,0,0.04,5
84,2532.03,2016,Solano County,mod,eligible,0.8151260504201681,97,0.0,0,0.18487394957983194,22,0.0,0
85,2532.04,2016,Solano County,mid,not eligible,0.0,0,0.9076923076923077,118,0.0,0,0.09230769230769231,12
86,2532.05,2016,Solano County,mid,not eligible,0.0,0,0.875,56,0.0,0,0.125,8
87,2532.06,2016,Solano County,high,not eligible,0.0,0,0.9502487562189055,191,0.0,0,0.04975124378109453,10
88,2533.0,2016,Solano County,mid,not eligible,0.0,0,0.9333333333333333,14,0.0,0,0.06666666666666667,1
89,2534.02,2016,Solano County,mid,not eligible,0.0,0,0.8666666666666667,182,0.0,0,0.13333333333333333,28
90,2534.03,2016,Solano County,mid,not eligible,0.0,0,0.8969072164948454,87,0.0,0,0.10309278350515463,10
91,2534.04,2016,Solano County,mid,not eligible,0.0,0,0.8584905660377359,91,0.0,0,0.14150943396226415,15
92,2535.0,2016,Solano County,mid,not eligible,0.0,0,0.7290552584670231,409,0.0,0,0.2709447415329768,152
