Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
3010.0,2008,Contra Costa County,mod,eligible,0.8693181818181818,153,0.0,0,0.13068181818181818,23,0.0,0,6013301000
3020.02,2008,Contra Costa County,mid,not eligible,0.0,0,0.7688098495212038,562,0.0,0,0.23119015047879618,169,6013302002
3020.03,2008,Contra Costa County,mid,not eligible,0.0,0,0.6542056074766355,280,0.0,0,0.34579439252336447,148,6013302003
3020.04,2008,Contra Costa County,mid,not eligible,0.0,0,0.8060913705583757,794,0.0,0,0.19390862944162437,191,6013302004
3031.0,2008,Contra Costa County,mod,eligible,0.8411122144985105,847,0.0,0,0.15888778550148958,160,0.0,0,6013303100
3032.0,2008,Contra Costa County,mid,not eligible,0.0,0,0.8373266078184111,1328,0.0,0,0.1626733921815889,258,6013303200
3040.0,2008,Contra Costa County,high,not eligible,0.0,0,0.8891402714932126,786,0.0,0,0.11085972850678733,98,6013304000
3050.0,2008,Contra Costa County,low,eligible,0.5625,72,0.0,0,0.4375,56,0.0,0,6013305000
3060.01,2008,Contra Costa County,mod,eligible,0.4779116465863454,119,0.0,0,0.5220883534136547,130,0.0,0,6013306001
3060.02,2008,Contra Costa County,mid,not eligible,0.0,0,0.49640287769784175,69,0.0,0,0.5035971223021583,70,6013306002
3071.01,2008,Contra Costa County,mid,not eligible,0.0,0,0.5886524822695035,83,0.0,0,0.41134751773049644,58,6013307101
3071.02,2008,Contra Costa County,mod,eligible,0.5569620253164557,88,0.0,0,0.4430379746835443,70,0.0,0,6013307102
3072.01,2008,Contra Costa County,mod,eligible,0.4225352112676056,30,0.0,0,0.5774647887323944,41,0.0,0,6013307201
3072.02,2008,Contra Costa County,low,eligible,0.5826771653543307,74,0.0,0,0.41732283464566927,53,0.0,0,6013307202
3072.04,2008,Contra Costa County,mid,not eligible,0.0,0,0.43243243243243246,64,0.0,0,0.5675675675675675,84,6013307204
3072.05,2008,Contra Costa County,mid,not eligible,0.0,0,0.5487179487179488,107,0.0,0,0.4512820512820513,88,6013307205
3080.01,2008,Contra Costa County,mid,not eligible,0.0,0,0.6666666666666666,174,0.0,0,0.3333333333333333,87,6013308001
3080.02,2008,Contra Costa County,mid,not eligible,0.0,0,0.7843137254901961,200,0.0,0,0.21568627450980393,55,6013308002
