Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
101.0,2016,San Francisco County,mod,eligible,1.0,35,0.0,0,0.0,0,0.0,0,608510100
102.0,2016,San Francisco County,high,not eligible,0.0,0,0.98,49,0.0,0,0.0,0,608510200
103.0,2016,San Francisco County,high,not eligible,0.0,0,0.9354838709677419,29,0.0,0,0.0,0,608510300
104.0,2016,San Francisco County,mid,not eligible,0.0,0,1.0,45,0.0,0,0.0,0,608510400
105.0,2016,San Francisco County,high,not eligible,0.0,0,0.9523809523809523,20,0.0,0,0.0,0,608510500
106.0,2016,San Francisco County,low,eligible,0.9411764705882353,16,0.0,0,0.0,0,0.0,0,608510600
107.0,2016,San Francisco County,low,eligible,1.0,10,0.0,0,0.0,0,0.0,0,608510700
108.0,2016,San Francisco County,mod,eligible,0.9428571428571428,33,0.0,0,0.0,0,0.0,0,608510800
109.0,2016,San Francisco County,mid,not eligible,0.0,0,1.0,43,0.0,0,0.0,0,608510900
110.0,2016,San Francisco County,low,eligible,1.0,31,0.0,0,0.0,0,0.0,0,608511000
111.0,2016,San Francisco County,low,eligible,0.9629629629629629,26,0.0,0,0.0,0,0.0,0,608511100
112.0,2016,San Francisco County,mid,not eligible,0.0,0,0.9583333333333334,23,0.0,0,0.0,0,608511200
113.0,2016,San Francisco County,low,eligible,1.0,10,0.0,0,0.0,0,0.0,0,608511300
117.0,2016,San Francisco County,low,eligible,1.0,21,0.0,0,0.0,0,0.0,0,608511700
119.01,2016,San Francisco County,mid,not eligible,0.0,0,0.9767441860465116,42,0.0,0,0.0,0,608511901
119.02,2016,San Francisco County,low,eligible,1.0,7,0.0,0,0.0,0,0.0,0,608511902
120.0,2016,San Francisco County,low,eligible,1.0,13,0.0,0,0.0,0,0.0,0,608512000
121.0,2016,San Francisco County,low,eligible,1.0,7,0.0,0,0.0,0,0.0,0,608512100
122.01,2016,San Francisco County,low,eligible,0.7333333333333333,22,0.0,0,0.0,0,0.0,0,608512201
