Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
1501.0,2009,Sonoma County,mid,not eligible,0.0,0,0.9047619047619048,19,0.0,0,0.09523809523809523,2,6041150100
1502.01,2009,Sonoma County,mid,not eligible,0.0,0,0.7835820895522388,105,0.0,0,0.21641791044776118,29,6041150201
1502.02,2009,Sonoma County,mid,not eligible,0.0,0,0.9107142857142857,102,0.0,0,0.08928571428571429,10,6041150202
1503.02,2009,Sonoma County,mod,eligible,0.7278481012658228,115,0.0,0,0.2721518987341772,43,0.0,0,6041150302
1503.03,2009,Sonoma County,mid,not eligible,0.0,0,0.8271604938271605,67,0.0,0,0.1728395061728395,14,6041150303
1503.04,2009,Sonoma County,mid,not eligible,0.0,0,0.7175572519083969,94,0.0,0,0.2824427480916031,37,6041150304
1505.0,2009,Sonoma County,mid,not eligible,0.0,0,0.8552631578947368,65,0.0,0,0.14473684210526316,11,6041150500
1506.01,2009,Sonoma County,mid,not eligible,0.0,0,0.813953488372093,35,0.0,0,0.18604651162790697,8,6041150601
1506.02,2009,Sonoma County,mid,not eligible,0.0,0,0.8623853211009175,94,0.0,0,0.13761467889908258,15,6041150602
1506.03,2009,Sonoma County,mid,not eligible,0.0,0,0.726775956284153,133,0.0,0,0.273224043715847,50,6041150603
1506.05,2009,Sonoma County,high,not eligible,0.0,0,0.776595744680851,219,0.0,0,0.22340425531914893,63,6041150605
1506.06,2009,Sonoma County,high,not eligible,0.0,0,0.85,119,0.0,0,0.15,21,6041150606
1507.01,2009,Sonoma County,mid,not eligible,0.0,0,0.9166666666666666,77,0.0,0,0.08333333333333333,7,6041150701
1507.02,2009,Sonoma County,high,not eligible,0.0,0,0.9058823529411765,77,0.0,0,0.09411764705882353,8,6041150702
1508.0,2009,Sonoma County,mid,not eligible,0.0,0,0.9014084507042254,64,0.0,0,0.09859154929577464,7,6041150800
1509.01,2009,Sonoma County,mid,not eligible,0.0,0,0.7238095238095238,76,0.0,0,0.2761904761904762,29,6041150901
1509.02,2009,Sonoma County,mid,not eligible,0.0,0,0.8103448275862069,47,0.0,0,0.1896551724137931,11,6041150902
1510.0,2009,Sonoma County,mid,not eligible,0.0,0,0.8148148148148148,22,0.0,0,0.18518518518518517,5,6041151000
1511.0,2009,Sonoma County,mid,not eligible,0.0,0,0.9565217391304348,22,0.0,0,0.043478260869565216,1,6041151100
1512.01,2009,Sonoma County,mid,not eligible,0.0,0,0.7727272727272727,51,0.0,0,0.22727272727272727,15,6041151201
1512.03,2009,Sonoma County,mid,not eligible,0.0,0,0.765625,98,0.0,0,0.234375,30,6041151203
1512.04,2009,Sonoma County,mid,not eligible,0.0,0,0.75,54,0.0,0,0.25,18,6041151204
1513.01,2009,Sonoma County,mid,not eligible,0.0,0,0.5945945945945946,66,0.0,0,0.40540540540540543,45,6041151301
1513.05,2009,Sonoma County,mod,eligible,0.5,45,0.0,0,0.5,45,0.0,0,6041151305
1513.06,2009,Sonoma County,mid,not eligible,0.0,0,0.5656565656565656,56,0.0,0,0.43434343434343436,43,6041151306
1513.07,2009,Sonoma County,mid,not eligible,0.0,0,0.7461538461538462,97,0.0,0,0.25384615384615383,33,6041151307
1513.08,2009,Sonoma County,mid,not eligible,0.0,0,0.7088607594936709,56,0.0,0,0.2911392405063291,23,6041151308
1513.09,2009,Sonoma County,high,not eligible,0.0,0,0.7222222222222222,65,0.0,0,0.2777777777777778,25,6041151309
1513.1,2009,Sonoma County,mid,not eligible,0.0,0,0.6590909090909091,58,0.0,0,0.3409090909090909,30,6041151310
1513.11,2009,Sonoma County,mid,not eligible,0.0,0,0.7857142857142857,110,0.0,0,0.21428571428571427,30,6041151311
1514.01,2009,Sonoma County,mid,not eligible,0.0,0,0.5514018691588785,118,0.0,0,0.4485981308411215,96,6041151401
1514.02,2009,Sonoma County,mod,eligible,0.5702479338842975,69,0.0,0,0.4297520661157025,52,0.0,0,6041151402
1515.02,2009,Sonoma County,mid,not eligible,0.0,0,0.7142857142857143,90,0.0,0,0.2857142857142857,36,6041151502
1515.03,2009,Sonoma County,high,not eligible,0.0,0,0.9302325581395349,40,0.0,0,0.06976744186046512,3,6041151503
1515.04,2009,Sonoma County,mid,not eligible,0.0,0,0.8555555555555555,77,0.0,0,0.14444444444444443,13,6041151504
1516.0,2009,Sonoma County,mid,not eligible,0.0,0,0.6864864864864865,127,0.0,0,0.31351351351351353,58,6041151600
1517.0,2009,Sonoma County,mid,not eligible,0.0,0,0.7272727272727273,64,0.0,0,0.2727272727272727,24,6041151700
1518.0,2009,Sonoma County,mid,not eligible,0.0,0,0.7651006711409396,114,0.0,0,0.2348993288590604,35,6041151800
1519.0,2009,Sonoma County,mod,eligible,0.5,25,0.0,0,0.5,25,0.0,0,6041151900
1520.0,2009,Sonoma County,mod,eligible,0.5555555555555556,10,0.0,0,0.4444444444444444,8,0.0,0,6041152000
1521.0,2009,Sonoma County,mod,eligible,0.8444444444444444,38,0.0,0,0.15555555555555556,7,0.0,0,6041152100
1522.01,2009,Sonoma County,mid,not eligible,0.0,0,0.7321428571428571,41,0.0,0,0.26785714285714285,15,6041152201
1522.02,2009,Sonoma County,mid,not eligible,0.0,0,0.6353591160220995,115,0.0,0,0.36464088397790057,66,6041152202
1522.03,2009,Sonoma County,mid,not eligible,0.0,0,0.6896551724137931,20,0.0,0,0.3103448275862069,9,6041152203
1523.0,2009,Sonoma County,high,not eligible,0.0,0,0.9318181818181818,82,0.0,0,0.06818181818181818,6,6041152300
1524.0,2009,Sonoma County,high,not eligible,0.0,0,0.9351851851851852,202,0.0,0,0.06481481481481481,14,6041152400
1525.01,2009,Sonoma County,mid,not eligible,0.0,0,0.873015873015873,55,0.0,0,0.12698412698412698,8,6041152501
1525.02,2009,Sonoma County,mid,not eligible,0.0,0,0.7941176470588235,54,0.0,0,0.20588235294117646,14,6041152502
1526.0,2009,Sonoma County,high,not eligible,0.0,0,0.935672514619883,160,0.0,0,0.06432748538011696,11,6041152600
1527.01,2009,Sonoma County,mid,not eligible,0.0,0,0.6964285714285714,78,0.0,0,0.30357142857142855,34,6041152701
1527.02,2009,Sonoma County,mid,not eligible,0.0,0,0.7472527472527473,68,0.0,0,0.25274725274725274,23,6041152702
1528.01,2009,Sonoma County,high,not eligible,0.0,0,0.6770833333333334,130,0.0,0,0.3229166666666667,62,6041152801
