Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
6001.0,2013,San Mateo County,mid,not eligible,0.0,0,0.8461538461538461,99,0.0,0,0.15384615384615385,18,6075600100
6002.0,2013,San Mateo County,mod,eligible,0.6571428571428571,23,0.0,0,0.34285714285714286,12,0.0,0,6075600200
6003.0,2013,San Mateo County,mid,not eligible,0.0,0,0.725,29,0.0,0,0.275,11,6075600300
6004.01,2013,San Mateo County,mid,not eligible,0.0,0,0.7450980392156863,38,0.0,0,0.2549019607843137,13,6075600401
6004.02,2013,San Mateo County,mid,not eligible,0.0,0,0.7368421052631579,28,0.0,0,0.2631578947368421,10,6075600402
6005.0,2013,San Mateo County,mid,not eligible,0.0,0,0.6447368421052632,49,0.0,0,0.35526315789473684,27,6075600500
6006.0,2013,San Mateo County,mod,eligible,0.7317073170731707,30,0.0,0,0.2682926829268293,11,0.0,0,6075600600
6007.0,2013,San Mateo County,mid,not eligible,0.0,0,0.6,36,0.0,0,0.4,24,6075600700
6008.0,2013,San Mateo County,mod,eligible,1.0,6,0.0,0,0.0,0,0.0,0,6075600800
6009.0,2013,San Mateo County,mid,not eligible,0.0,0,1.0,32,0.0,0,0.0,0,6075600900
6010.0,2013,San Mateo County,mid,not eligible,0.0,0,0.7894736842105263,60,0.0,0,0.21052631578947367,16,6075601000
6011.0,2013,San Mateo County,mid,not eligible,0.0,0,0.8260869565217391,38,0.0,0,0.17391304347826086,8,6075601100
6012.0,2013,San Mateo County,mid,not eligible,0.0,0,0.8245614035087719,47,0.0,0,0.17543859649122806,10,6075601200
6013.0,2013,San Mateo County,mod,eligible,0.7142857142857143,45,0.0,0,0.2857142857142857,18,0.0,0,6075601300
6014.0,2013,San Mateo County,mid,not eligible,0.0,0,0.8043478260869565,37,0.0,0,0.1956521739130435,9,6075601400
6015.01,2013,San Mateo County,mid,not eligible,0.0,0,0.9090909090909091,40,0.0,0,0.09090909090909091,4,6075601501
6015.02,2013,San Mateo County,mod,eligible,0.75,9,0.0,0,0.25,3,0.0,0,6075601502
6016.01,2013,San Mateo County,mid,not eligible,0.0,0,0.6875,33,0.0,0,0.3125,15,6075601601
6016.03,2013,San Mateo County,mid,not eligible,0.0,0,0.8260869565217391,38,0.0,0,0.17391304347826086,8,6075601603
6016.04,2013,San Mateo County,mid,not eligible,0.0,0,0.5161290322580645,32,0.0,0,0.4838709677419355,30,6075601604
