Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
3010.0,2011,Contra Costa County,mod,eligible,0.7603305785123967,92,0.0,0,0.0,0,0.0,0,6013301000
3020.02,2011,Contra Costa County,mid,not eligible,0.0,0,0.48856209150326796,299,0.0,0,0.0,0,6013302002
3020.03,2011,Contra Costa County,mid,not eligible,0.0,0,0.3236514522821577,78,0.0,0,0.0,0,6013302003
3020.04,2011,Contra Costa County,mid,not eligible,0.0,0,0.5586319218241043,343,0.0,0,0.0,0,6013302004
3031.0,2011,Contra Costa County,mod,eligible,0.6567607726597325,442,0.0,0,0.0,0,0.0,0,6013303100
3032.0,2011,Contra Costa County,mid,not eligible,0.0,0,0.694680030840401,901,0.0,0,0.0,0,6013303200
3040.0,2011,Contra Costa County,high,not eligible,0.0,0,0.7897371714643304,631,0.0,0,0.0,0,6013304000
3050.0,2011,Contra Costa County,low,eligible,0.5,49,0.0,0,0.0,0,0.0,0,6013305000
3060.01,2011,Contra Costa County,mod,eligible,0.35911602209944754,65,0.0,0,0.0,0,0.0,0,6013306001
3060.02,2011,Contra Costa County,mid,not eligible,0.0,0,0.4067796610169492,24,0.0,0,0.0,0,6013306002
3071.01,2011,Contra Costa County,mid,not eligible,0.0,0,0.38461538461538464,40,0.0,0,0.0,0,6013307101
3071.02,2011,Contra Costa County,mod,eligible,0.3176470588235294,27,0.0,0,0.0,0,0.0,0,6013307102
3072.01,2011,Contra Costa County,mod,eligible,0.32608695652173914,15,0.0,0,0.0,0,0.0,0,6013307201
3072.02,2011,Contra Costa County,low,eligible,0.47619047619047616,20,0.0,0,0.0,0,0.0,0,6013307202
3072.04,2011,Contra Costa County,mid,not eligible,0.0,0,0.32,40,0.0,0,0.0,0,6013307204
3072.05,2011,Contra Costa County,mid,not eligible,0.0,0,0.35664335664335667,51,0.0,0,0.0,0,6013307205
3080.01,2011,Contra Costa County,mid,not eligible,0.0,0,0.3468208092485549,60,0.0,0,0.0,0,6013308001
3080.02,2011,Contra Costa County,mid,not eligible,0.0,0,0.546583850931677,88,0.0,0,0.0,0,6013308002
3090.0,2011,Contra Costa County,mid,not eligible,0.0,0,0.38181818181818183,63,0.0,0,0.0,0,6013309000
3100.0,2011,Contra Costa County,mod,eligible,0.3,27,0.0,0,0.0,0,0.0,0,6013310000
3110.0,2011,Contra Costa County,mod,eligible,0.2777777777777778,30,0.0,0,0.0,0,0.0,0,6013311000
3120.0,2011,Contra Costa County,mod,eligible,0.34782608695652173,16,0.0,0,0.0,0,0.0,0,6013312000
3131.01,2011,Contra Costa County,mod,eligible,0.31092436974789917,37,0.0,0,0.0,0,0.0,0,6013313101
3131.02,2011,Contra Costa County,mid,not eligible,0.0,0,0.49473684210526314,47,0.0,0,0.0,0,6013313102
3131.03,2011,Contra Costa County,mid,not eligible,0.0,0,0.48484848484848486,112,0.0,0,0.0,0,6013313103
3132.01,2011,Contra Costa County,mid,not eligible,0.0,0,0.4692737430167598,84,0.0,0,0.0,0,6013313201
3132.02,2011,Contra Costa County,mid,not eligible,0.0,0,0.41624365482233505,82,0.0,0,0.0,0,6013313202
3141.02,2011,Contra Costa County,mid,not eligible,0.0,0,0.3018867924528302,32,0.0,0,0.0,0,6013314102
3141.03,2011,Contra Costa County,mod,eligible,0.25,18,0.0,0,0.0,0,0.0,0,6013314103
3141.04,2011,Contra Costa County,low,eligible,0.3173076923076923,33,0.0,0,0.0,0,0.0,0,6013314104
3142.0,2011,Contra Costa County,mod,eligible,0.3372093023255814,29,0.0,0,0.0,0,0.0,0,6013314200
3150.0,2011,Contra Costa County,mid,not eligible,0.0,0,0.36036036036036034,40,0.0,0,0.0,0,6013315000
3160.0,2011,Contra Costa County,low,eligible,0.6,6,0.0,0,0.0,0,0.0,0,6013316000
3170.0,2011,Contra Costa County,mod,eligible,0.7560975609756098,31,0.0,0,0.0,0,0.0,0,6013317000
3180.0,2011,Contra Costa County,mid,not eligible,0.0,0,0.4845360824742268,47,0.0,0,0.0,0,6013318000
3190.0,2011,Contra Costa County,mid,not eligible,0.0,0,0.5463917525773195,106,0.0,0,0.0,0,6013319000
3200.01,2011,Contra Costa County,mid,not eligible,0.0,0,0.4948453608247423,48,0.0,0,0.0,0,6013320001
3200.02,2011,Contra Costa County,high,not eligible,0.0,0,0.58203125,149,0.0,0,0.0,0,6013320002
