Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid,STATEFP00,COUNTYFP00,TRACTCE00,CTIDFP00,NAME00,NAMELSAD00,MTFCC00,FUNCSTAT00,geometry
2002.01,2010,Napa County,mid,not eligible,0.0,0,0.7608695652173914,35,0.0,0,0.0,0,6095200201,06,055,200201,06055200201,2002.01,Census Tract 2002.01,G5020,S,"POLYGON ((-122.302987 38.301278, -122.302968 38.301293, -122.302927 38.3013, -122.302745 38.301355, -122.302355 38.301531, -122.302336 38.301521, -122.301978 38.301608, -122.301783 38.301646, -122.301623 38.301624, -122.30156 38.301602, -122.301497 38.301553, -122.300996 38.30097, -122.30094 38.300943, -122.300835 38.300916, -122.300696 38.300894, -122.300587 38.300888, -122.300445 38.30089299999999, -122.300333 38.300921, -122.300229 38.300959, -122.299992 38.30108, -122.299887 38.301119, -122.299782 38.30113, -122.299741 38.301124, -122.299713 38.301108, -122.29958 38.300882, -122.299427 38.300657, -122.299351 38.300592, -122.299336 38.30058, -122.299159 38.300457, -122.298988 38.300338, -122.298925 38.300306, -122.298486 38.300146, -122.297858 38.299866, -122.297789 38.299811, -122.297635 38.29963, -122.297566 38.299575, -122.297454 38.299547, -122.297238 38.29952, -122.297147 38.29952, -122.297043 38.299542, -122.296862 38.299619, -122.296813 38.299662, -122.296701 38.299822, -122.296604 38.299987, -122.296534 38.300058, -122.29645 38.300118, -122.296213 38.300234, -122.296143 38.300245, -122.296095 38.300239, -122.296046 38.300228, -122.295968 38.300186, -122.295955 38.300179, -122.295927 38.300113, -122.295893 38.30009099999999, -122.295722 38.299763, -122.295593 38.29951399999999, -122.295537 38.299437, -122.295453 38.299289, -122.295384 38.29925, -122.295342 38.299239, -122.2953 38.299239, -122.295196 38.299278, -122.295007 38.299377, -122.294824 38.2995, -122.294164 38.299942, -122.294115 38.299997, -122.294038 38.300052, -122.293989 38.300124, -122.293932 38.30016699999999, -122.293661 38.300371, -122.29339 38.300558, -122.293338 38.300433, -122.293292 38.300347, -122.293258 38.300256, -122.293125 38.300039, -122.293089 38.299962, -122.293023 38.299879, -122.293022 38.29986, -122.292994 38.299774, -122.292987 38.299688, -122.292993 38.299603, -122.293015 38.299476, -122.293057 38.299139, -122.293062 38.299041, -122.293094 38.298956, -122.293157 38.298458, -122.293193 38.298245, -122.293341 38.297426, -122.293423 38.296931, -122.293501 38.296528, -122.29364 38.295713, -122.293788 38.294879, -122.293928 38.294082, -122.294062 38.29341, -122.294155 38.292662, -122.294231 38.292255, -122.294247 38.29213, -122.294252 38.291986, -122.294265 38.291928, -122.294264 38.291206, -122.294272 38.291028, -122.294286 38.289989, -122.29428 38.289776, -122.294288 38.289686, -122.294287 38.288969, -122.294275 38.28809, -122.294261 38.287733, -122.294239 38.28725, -122.294191 38.286859, -122.294128 38.286437, -122.294114 38.28620799999999, -122.293969 38.284993, -122.293936 38.28478399999999, -122.293929 38.284695, -122.293867 38.284282, -122.293837 38.283834, -122.293838 38.283758, -122.293802 38.283483, -122.293765 38.28314, -122.293741 38.282999, -122.293637 38.282108, -122.293604 38.281971, -122.293811 38.281963, -122.294024 38.281961, -122.294386 38.281978, -122.295393 38.281979, -122.295434 38.281979, -122.296126 38.281973, -122.297521 38.281965, -122.298417 38.28194999999999, -122.299357 38.281945, -122.299788 38.281942, -122.299903 38.281947, -122.300079 38.281934, -122.300192 38.281935, -122.300319 38.28194, -122.300441 38.281937, -122.300449 38.282022, -122.30045 38.282105, -122.300486 38.282324, -122.300591 38.284427, -122.300628 38.28489, -122.300669 38.285106, -122.300702 38.28549, -122.300718 38.285672, -122.300768 38.286057, -122.30081 38.28620799999999, -122.300897 38.286711, -122.300997 38.287033, -122.301042 38.287205, -122.301136 38.287612, -122.301259 38.287972, -122.302014 38.290913, -122.302059 38.291102, -122.302083 38.291202, -122.302097 38.291262, -122.302162 38.291614, -122.302201 38.29190699999999, -122.302226 38.292202, -122.302239 38.29249799999999, -122.302236 38.292887, -122.302219 38.293168, -122.302179 38.29351, -122.302168 38.293603, -122.30211 38.293935, -122.301932 38.29496, -122.301901 38.29514, -122.301848 38.295514, -122.301835 38.295686, -122.30183 38.295758, -122.301829 38.295953, -122.301829 38.296002, -122.301844 38.296276, -122.301875 38.296549, -122.301929 38.296833, -122.301986 38.297068, -122.302041 38.297242, -122.302358 38.298418, -122.30265 38.299386, -122.302775 38.29986299999999, -122.302794 38.300003, -122.302976 38.300665, -122.303075 38.301059, -122.303145 38.301163, -122.30318 38.301268, -122.303087 38.30127299999999, -122.303011 38.301286, -122.302987 38.301278))"
2002.02,2010,Napa County,mod,eligible,0.9166666666666666,22,0.0,0,0.0,0,0.0,0,6095200202,06,055,200202,06055200202,2002.02,Census Tract 2002.02,G5020,S,"POLYGON ((-122.290405 38.300842, -122.290211 38.300661, -122.290064 38.300463, -122.28996 38.300293, -122.289925 38.300265, -122.28973 38.300238, -122.289576 38.300238, -122.289486 38.300265, -122.289407 38.300297, -122.288977 38.300474, -122.288676 38.300654, -122.288562 38.300524, -122.288466 38.300429, -122.288409 38.300372, -122.288221 38.300132, -122.288003 38.299873, -122.287145 38.300312, -122.28673 38.300524, -122.286602 38.300581, -122.286455 38.300389, -122.286334 38.30024, -122.286156 38.300022, -122.285446 38.299211, -122.285195 38.298903, -122.284898 38.298498, -122.28454 38.298054, -122.284285 38.297769, -122.284175 38.297815, -122.283776 38.297968, -122.283707 38.297993, -122.283392 38.298105, -122.282845 38.297456, -122.282833 38.297444, -122.282344 38.296955, -122.282264 38.296891, -122.281968 38.296654, -122.281769 38.296374, -122.281773 38.295996, -122.282287 38.29537699999999, -122.282463 38.295164, -122.282495 38.294448, -122.281575 38.292969, -122.281499 38.292833, -122.281352 38.292569, -122.281357 38.292032, -122.281989 38.290702, -122.282841 38.289686, -122.283104 38.28981599999999, -122.283346 38.289936, -122.283524 38.289989, -122.284029 38.290089, -122.284714 38.290241, -122.28533 38.290379, -122.285964 38.290498, -122.286455 38.290606, -122.286585 38.290627, -122.287192 38.290771, -122.288437 38.291047, -122.289026 38.291188, -122.289265 38.291207, -122.289491 38.291212, -122.289655 38.29122, -122.289799 38.29122, -122.290719 38.291215, -122.290831 38.29120899999999, -122.291874 38.291215, -122.29199 38.291221, -122.29382 38.291219, -122.294264 38.291206, -122.294265 38.291928, -122.294252 38.291986, -122.294247 38.29213, -122.294231 38.292255, -122.294155 38.292662, -122.294062 38.29341, -122.293928 38.294082, -122.293788 38.294879, -122.29364 38.295713, -122.293501 38.296528, -122.293423 38.296931, -122.293341 38.297426, -122.293193 38.298245, -122.293157 38.298458, -122.293094 38.298956, -122.293062 38.299041, -122.293057 38.299139, -122.293015 38.299476, -122.292993 38.299603, -122.292987 38.299688, -122.292994 38.299774, -122.293022 38.29986, -122.293023 38.299879, -122.293089 38.299962, -122.293125 38.300039, -122.293258 38.300256, -122.293292 38.300347, -122.293338 38.300433, -122.29339 38.300558, -122.293376 38.300568, -122.293236 38.30064, -122.29309 38.300689, -122.293031 38.300706, -122.292678 38.300804, -122.292518 38.300865, -122.292393 38.300931, -122.292267 38.301019, -122.292141 38.301128, -122.291995 38.301277, -122.291936 38.301345, -122.291931 38.301372, -122.291888 38.301402, -122.291849 38.301447, -122.29166 38.301722, -122.291584 38.301799, -122.2915 38.30187, -122.291207 38.302035, -122.291109 38.302051, -122.291051 38.302052, -122.290851 38.302057, -122.290691 38.302035, -122.290656 38.302013, -122.290628 38.301963, -122.290587 38.301804, -122.290587 38.301732, -122.290649 38.301507, -122.290726 38.301293, -122.290733 38.301244, -122.290705 38.301156, -122.290664 38.301084, -122.290405 38.300842))"
2002.03,2010,Napa County,mod,eligible,0.6206896551724138,18,0.0,0,0.0,0,0.0,0,6095200203,06,055,200203,06055200203,2002.03,Census Tract 2002.03,G5020,S,"POLYGON ((-122.286201 38.281702, -122.287237 38.281713, -122.288062 38.28171, -122.288409 38.281726, -122.28911 38.281736, -122.290218 38.28179799999999, -122.291844 38.281937, -122.292504 38.281966, -122.292716 38.281966, -122.293027 38.281977, -122.29345 38.281978, -122.293604 38.281971, -122.293637 38.282108, -122.293741 38.282999, -122.293765 38.28314, -122.293802 38.283483, -122.293838 38.283758, -122.293837 38.283834, -122.293867 38.284282, -122.293929 38.284695, -122.293936 38.28478399999999, -122.293969 38.284993, -122.294114 38.28620799999999, -122.294128 38.286437, -122.294191 38.286859, -122.294239 38.28725, -122.294261 38.287733, -122.294275 38.28809, -122.294287 38.288969, -122.294288 38.289686, -122.29428 38.289776, -122.294286 38.289989, -122.294272 38.291028, -122.294264 38.291206, -122.29382 38.291219, -122.29199 38.291221, -122.291874 38.291215, -122.290831 38.29120899999999, -122.290719 38.291215, -122.289799 38.29122, -122.289655 38.29122, -122.289491 38.291212, -122.289265 38.291207, -122.289026 38.291188, -122.288437 38.291047, -122.287192 38.290771, -122.286585 38.290627, -122.286455 38.290606, -122.285964 38.290498, -122.28533 38.290379, -122.284714 38.290241, -122.284029 38.290089, -122.283524 38.289989, -122.283346 38.289936, -122.283104 38.28981599999999, -122.282841 38.289686, -122.282986 38.289513, -122.283016 38.28934599999999, -122.28334 38.289161, -122.283044 38.289195, -122.282717 38.289233, -122.28277 38.289123, -122.282798 38.289018, -122.282874 38.288436, -122.282944 38.287749, -122.282944 38.287661, -122.282903 38.287222, -122.282805 38.286865, -122.282715 38.286601, -122.282694 38.286475, -122.282694 38.286337, -122.282715 38.286184, -122.282757 38.286085, -122.282841 38.285991, -122.282994 38.285865, -122.283189 38.285766, -122.283461 38.285651, -122.283594 38.285618, -122.283942 38.285585, -122.284033 38.285569, -122.284103 38.28554099999999, -122.28413 38.28554099999999, -122.284388 38.285464, -122.28443 38.285459, -122.284576 38.285398, -122.284974 38.28519, -122.285113 38.285096, -122.285225 38.284998, -122.285622 38.284575, -122.285657 38.284514, -122.285783 38.284388, -122.285804 38.284338, -122.285832 38.284146, -122.286029 38.28403, -122.286107 38.284046, -122.285928 38.28316, -122.28526 38.281742, -122.285211 38.281676, -122.285302 38.281681, -122.285399 38.281684, -122.285819 38.281699, -122.286201 38.281702))"
2003.0,2010,Napa County,mid,not eligible,0.0,0,0.6052631578947368,69,0.0,0,0.0,0,6095200300,06,055,200300,06055200300,2003.0,Census Tract 2003,G5020,S,"POLYGON ((-122.255185 38.287441, -122.255056 38.287233, -122.254924 38.28698, -122.254736 38.286541, -122.254653 38.286392, -122.254458 38.286107, -122.254179 38.28576, -122.253901 38.285497, -122.253553 38.285233, -122.253316 38.285101, -122.252932 38.28498, -122.252828 38.284958, -122.252403 38.28493, -122.252284 38.284913, -122.252263 38.284891, -122.252187 38.284853, -122.252159 38.284814, -122.252117 38.284639, -122.252069 38.284501, -122.252013 38.284419, -122.251867 38.284276, -122.251818 38.284248, -122.251602 38.284171, -122.251476 38.284111, -122.251365 38.284039, -122.251177 38.283869, -122.251135 38.283841, -122.251081 38.283606, -122.250851 38.283458, -122.250697 38.283409, -122.2506 38.283392, -122.250356 38.283376, -122.250272 38.28335999999999, -122.250181 38.283332, -122.250077 38.283283, -122.249909 38.283195, -122.24984 38.283146, -122.249714 38.282997, -122.249498 38.282794, -122.249365 38.282717, -122.249345 38.282695, -122.249233 38.282646, -122.249101 38.282618, -122.248606 38.282602, -122.248536 38.282575, -122.248445 38.28246, -122.248355 38.282399, -122.24825 38.28234399999999, -122.248222 38.282339, -122.248125 38.282333, -122.247637 38.28235, -122.247518 38.282323, -122.247484 38.2823, -122.24757 38.282292, -122.248409 38.282295, -122.248592 38.282264, -122.248657 38.282224, -122.248684 38.282132, -122.248702 38.281198, -122.248717 38.280048, -122.248736 38.279936, -122.248774 38.279874, -122.248811 38.279829, -122.248877 38.279781, -122.248997 38.27974, -122.249414 38.279732, -122.252468 38.279787, -122.253133 38.279808, -122.255024 38.279831, -122.255524 38.279831, -122.256487 38.27983, -122.256566 38.27983, -122.25694 38.279832, -122.257057 38.27982799999999, -122.25717 38.279826, -122.257556 38.279835, -122.258033 38.279839, -122.258199 38.279831, -122.258333 38.279825, -122.25904 38.279825, -122.259221 38.279823, -122.259481 38.279827, -122.259932 38.279858, -122.260352 38.279865, -122.260547 38.279879, -122.260766 38.279894, -122.260964 38.279902, -122.262899 38.279976, -122.263194 38.279991, -122.263656 38.280015, -122.263907 38.280037, -122.264205 38.280027, -122.264676 38.280037, -122.265128 38.28005599999999, -122.265284 38.280063, -122.265495 38.280076, -122.266341 38.280116, -122.268009 38.280167, -122.268501 38.280183, -122.269108 38.280197, -122.269278 38.280208, -122.270115 38.280235, -122.270257 38.28025, -122.271717 38.280301, -122.271856 38.28031, -122.272113 38.280323, -122.272646 38.280336, -122.272994 38.280361, -122.273245 38.280392, -122.273664 38.280435, -122.273796 38.280448, -122.274013 38.28048, -122.274132 38.28049499999999, -122.274188 38.28049499999999, -122.274234 38.280508, -122.274486 38.280527, -122.274628 38.280541, -122.275094 38.28058499999999, -122.276118 38.280667, -122.276299 38.280694, -122.276482 38.28071, -122.276575 38.280714, -122.276683 38.280727, -122.276788 38.280751, -122.27732 38.280824, -122.277489 38.280839, -122.277726 38.280861, -122.278332 38.280901, -122.278577 38.280921, -122.279494 38.280998, -122.279735 38.281022, -122.279895 38.281045, -122.280155 38.281074, -122.280884 38.281181, -122.281076 38.281209, -122.281205 38.281236, -122.28273 38.281446, -122.282913 38.281471, -122.284336 38.281626, -122.284494 38.281635, -122.284631 38.281643, -122.284921 38.28166, -122.285211 38.281676, -122.28526 38.281742, -122.285928 38.28316, -122.286107 38.284046, -122.286029 38.28403, -122.285832 38.284146, -122.285804 38.284338, -122.285783 38.284388, -122.285657 38.284514, -122.285622 38.284575, -122.285225 38.284998, -122.285113 38.285096, -122.284974 38.28519, -122.284576 38.285398, -122.28443 38.285459, -122.284388 38.285464, -122.28413 38.28554099999999, -122.284103 38.28554099999999, -122.284033 38.285569, -122.283942 38.285585, -122.283594 38.285618, -122.283461 38.285651, -122.283189 38.285766, -122.282994 38.285865, -122.282841 38.285991, -122.282757 38.286085, -122.282715 38.286184, -122.282694 38.286337, -122.282694 38.286475, -122.282715 38.286601, -122.282805 38.286865, -122.282903 38.287222, -122.282944 38.287661, -122.282944 38.287749, -122.282874 38.288436, -122.282798 38.289018, -122.28277 38.289123, -122.282717 38.289233, -122.283044 38.289195, -122.28334 38.289161, -122.283016 38.28934599999999, -122.282986 38.289513, -122.282841 38.289686, -122.281989 38.290702, -122.281357 38.292032, -122.281352 38.292569, -122.281499 38.292833, -122.281575 38.292969, -122.282495 38.294448, -122.282463 38.295164, -122.282287 38.29537699999999, -122.281773 38.295996, -122.281769 38.296374, -122.281968 38.296654, -122.282264 38.296891, -122.282344 38.296955, -122.282833 38.297444, -122.282845 38.297456, -122.283392 38.298105, -122.283315 38.298133, -122.283218 38.29817, -122.282378 38.298488, -122.282268 38.298524, -122.28218 38.298535, -122.281464 38.298658, -122.281408 38.298668, -122.2814 38.298669, -122.281337 38.298686, -122.280138 38.298864, -122.279111 38.299037, -122.278108 38.299193, -122.27801 38.299204, -122.277198 38.299325, -122.277062 38.299354, -122.276955 38.29936, -122.27639 38.299446, -122.275963 38.299527, -122.275883 38.29954499999999, -122.275839 38.299517, -122.275767 38.29946, -122.275597 38.299365, -122.275193 38.299165, -122.274919 38.299018, -122.274235 38.298626, -122.273501 38.298193, -122.273378 38.298113, -122.273283 38.298057, -122.273139 38.297955, -122.273104 38.29792399999999, -122.273001 38.297868, -122.272884 38.297839, -122.27277 38.297822, -122.272276 38.297787, -122.272185 38.297766, -122.271999 38.297753, -122.27062 38.29758899999999, -122.270335 38.297558, -122.270064 38.297518, -122.26952 38.297452, -122.269435 38.297445, -122.269291 38.297436, -122.268964 38.297396, -122.268907 38.297397, -122.26877 38.297373, -122.268638 38.297336, -122.267868 38.297101, -122.267777 38.297084, -122.267538 38.297006, -122.267133 38.2969, -122.266021 38.296622, -122.265733 38.296546, -122.265621 38.29651, -122.26519 38.2964, -122.265009 38.296358, -122.264636 38.296244, -122.264577 38.29623, -122.264397 38.296174, -122.264359 38.29616499999999, -122.264336 38.296164, -122.264233 38.296145, -122.264093 38.296132, -122.264022 38.29613, -122.263926 38.296135, -122.263855 38.296147, -122.263716 38.29616, -122.263599 38.296187, -122.263269 38.296233, -122.263183 38.29624, -122.263055 38.296261, -122.262882 38.29628599999999, -122.262084 38.296375, -122.261859 38.296389, -122.261769 38.296395, -122.261503 38.296399, -122.261204 38.296381, -122.26098 38.296352, -122.260635 38.296281, -122.25806 38.295589, -122.257408 38.295414, -122.257041 38.295299, -122.256668 38.295143, -122.256294 38.294919, -122.256159 38.294833, -122.255584 38.294461, -122.255371 38.294359, -122.255068 38.29427, -122.254791 38.294227, -122.254562 38.294253, -122.254391 38.294285, -122.254254 38.294322, -122.25398 38.294426, -122.253632 38.294615, -122.253308 38.294823, -122.252716 38.295171, -122.252634 38.295199, -122.252397 38.295314, -122.252253 38.295362, -122.25179 38.295428, -122.251359 38.295434, -122.251291 38.295427, -122.251153 38.295415, -122.251251 38.295191, -122.251314 38.295131, -122.251426 38.294966, -122.251474 38.294834, -122.251468 38.294439, -122.25151 38.294159, -122.251587 38.293879, -122.251643 38.293752, -122.251712 38.293631, -122.251845 38.293423, -122.251908 38.293368, -122.252012 38.29333, -122.252173 38.293291, -122.252256 38.29328, -122.252967 38.293308, -122.253295 38.29333, -122.253393 38.293297, -122.253797 38.293122, -122.253874 38.293067, -122.25393 38.293045, -122.254048 38.292957, -122.254209 38.29277, -122.254362 38.292655, -122.25469 38.292463, -122.254829 38.292392, -122.254864 38.292386, -122.255185 38.292397, -122.255589 38.292441, -122.255736 38.292442, -122.256126 38.292398, -122.256419 38.292348, -122.256907 38.292211, -122.256929 38.292216, -122.256969 38.2922, -122.257088 38.292184, -122.257234 38.292146, -122.25729 38.29211799999999, -122.257388 38.292019, -122.257486 38.291833, -122.257583 38.291767, -122.257702 38.291712, -122.257841 38.291668, -122.258002 38.291657, -122.25805 38.291646, -122.258253 38.291531, -122.258566 38.291427, -122.258713 38.291355, -122.258818 38.291273, -122.258845 38.291207, -122.259013 38.29096, -122.259208 38.29063, -122.259271 38.29054199999999, -122.259355 38.290471, -122.259459 38.29040000000001, -122.259648 38.290295, -122.259808 38.290229, -122.260268 38.290109, -122.260366 38.290076, -122.260554 38.289944, -122.260603 38.2899, -122.260673 38.289873, -122.260861 38.289736, -122.261021 38.289648, -122.261035 38.28962, -122.261231 38.289565, -122.261112 38.28934, -122.261057 38.28928, -122.260938 38.289197, -122.260889 38.289175, -122.260834 38.289164, -122.260255 38.289136, -122.260032 38.289114, -122.259955 38.28908699999999, -122.259886 38.289043, -122.259837 38.288922, -122.259809 38.288895, -122.259753 38.288735, -122.259698 38.288708, -122.259036 38.288702, -122.258359 38.288674, -122.258269 38.288674, -122.258143 38.288696, -122.25799 38.288707, -122.257906 38.28869, -122.257858 38.28869, -122.257837 38.288674, -122.257767 38.288652, -122.257704 38.288646, -122.25721 38.288528, -122.256812 38.288432, -122.256631 38.288426, -122.256533 38.288399, -122.256234 38.288272, -122.256039 38.288233, -122.255836 38.288222, -122.255725 38.2882, -122.255613 38.288151, -122.255565 38.288112, -122.25553 38.288063, -122.255471 38.287966, -122.25521 38.287535, -122.255204 38.287502, -122.255196 38.287458, -122.255185 38.287441))"
2004.0,2010,Napa County,mid,not eligible,0.0,0,0.8863636363636364,39,0.0,0,0.0,0,6095200400,06,055,200400,06055200400,2004.0,Census Tract 2004,G5020,S,"POLYGON ((-122.282351 38.305039, -122.28216 38.305336, -122.280681 38.30678, -122.280396 38.30709, -122.279225 38.308364, -122.27894 38.309079, -122.278903 38.309122, -122.277763 38.310454, -122.277431 38.310842, -122.277275 38.311319, -122.277298 38.311598, -122.277649 38.311878, -122.278149 38.312359, -122.278157 38.31303, -122.27813 38.313068, -122.278046 38.313244, -122.277976 38.313332, -122.277864 38.31344199999999, -122.277313 38.313909, -122.277237 38.313958, -122.277139 38.314046, -122.277034 38.314161, -122.276867 38.314397, -122.276769 38.314562, -122.276713 38.314683, -122.276657 38.31489699999999, -122.276609 38.315166, -122.276601 38.315353, -122.276608 38.315578, -122.276629 38.315765, -122.276643 38.315848, -122.276929 38.316512, -122.277166 38.316776, -122.277396 38.316993, -122.277451 38.317045, -122.277744 38.317298, -122.277995 38.31748, -122.27803 38.317535, -122.278113 38.317589, -122.278316 38.317688, -122.278574 38.317793, -122.278832 38.31787, -122.279815 38.318073, -122.280505 38.318249, -122.280596 38.318282, -122.280854 38.318403, -122.280924 38.318449, -122.281056 38.318535, -122.281257 38.318701, -122.281349 38.318777, -122.281509 38.318942, -122.28162 38.31909, -122.281772 38.31941, -122.281857 38.31959, -122.281913 38.31977699999999, -122.281948 38.31992, -122.281989 38.32031, -122.281941 38.320425, -122.281934 38.320502, -122.281947 38.320607, -122.282031 38.320837, -122.282129 38.321068, -122.282268 38.321315, -122.28231 38.321343, -122.282679 38.321969, -122.282756 38.32203, -122.282909 38.322403, -122.282958 38.3227, -122.282972 38.322909, -122.282944 38.323392, -122.28295 38.323601, -122.282971 38.323689, -122.283076 38.323936, -122.283159 38.324046, -122.283557 38.324365, -122.283585 38.32442, -122.28362 38.324453, -122.283724 38.324678, -122.283776 38.324918, -122.27737 38.325098, -122.276915 38.325106, -122.276703 38.325123, -122.276252 38.325146, -122.275891 38.325122, -122.27548 38.325136, -122.275021 38.325147, -122.274878 38.32515, -122.274499 38.325153, -122.274401 38.325159, -122.274344 38.32515799999999, -122.274287 38.325165, -122.274072 38.325178, -122.273942 38.324889, -122.273687 38.324179, -122.273669 38.32408, -122.273479 38.323631, -122.273304 38.323244, -122.273041 38.323296, -122.272908 38.32329, -122.272636 38.323257, -122.272497 38.323169, -122.272483 38.323147, -122.272448 38.323004, -122.272539 38.322774, -122.272546 38.32268, -122.272525 38.322609, -122.272497 38.322592, -122.272455 38.322587, -122.272235 38.322587, -122.272204 38.322587, -122.272044 38.322603, -122.271905 38.322645, -122.271897 38.322647, -122.271779 38.322696, -122.271768 38.322705, -122.27173 38.322735, -122.27166 38.32283899999999, -122.271556 38.323042, -122.271507 38.323103, -122.27143 38.323163, -122.271318 38.323213, -122.271179 38.323262, -122.270977 38.323311, -122.270746 38.323328, -122.270551 38.323366, -122.27037 38.323383, -122.270119 38.323443, -122.269484 38.323619, -122.269414 38.323651, -122.269351 38.323701, -122.269114 38.323959, -122.269023 38.324019, -122.268842 38.324085, -122.268584 38.324151, -122.268465 38.324244, -122.26834 38.32429399999999, -122.268096 38.324316, -122.26758 38.324398, -122.267301 38.324409, -122.267259 38.324425, -122.267203 38.324475, -122.267043 38.324392, -122.266792 38.324315, -122.266666 38.324266, -122.266555 38.3242, -122.266499 38.324117, -122.266443 38.324007, -122.266402 38.323683, -122.266353 38.323491, -122.266262 38.323397, -122.266165 38.323337, -122.265656 38.323177, -122.265551 38.323161, -122.265328 38.323067, -122.26523 38.32304, -122.264934 38.322983, -122.264811 38.323078, -122.264772 38.323111, -122.264231 38.323557, -122.264022 38.323719, -122.263787 38.323864, -122.263628 38.32391, -122.263504 38.323929, -122.263329 38.323936, -122.2629 38.323912, -122.262055 38.323853, -122.2608 38.32374799999999, -122.255997 38.323431, -122.25603 38.322965, -122.25604 38.320808, -122.256042 38.320464, -122.256045 38.319768, -122.25604 38.318554, -122.256001 38.317299, -122.255904 38.316499, -122.255902 38.316081, -122.255907 38.315591, -122.255954 38.31523, -122.25656 38.313562, -122.256583 38.313427, -122.256549 38.313122, -122.256192 38.310971, -122.25611 38.31035, -122.255994 38.309524, -122.25594 38.309255, -122.255727 38.307953, -122.255579 38.306877, -122.255448 38.306546, -122.254761 38.305763, -122.254447 38.305385, -122.254352 38.30483, -122.254285 38.304323, -122.25423 38.304025, -122.253671 38.300647, -122.253606 38.300186, -122.253454 38.29896, -122.253282 38.297967, -122.252822 38.295392, -122.252716 38.295171, -122.253308 38.294823, -122.253632 38.294615, -122.25398 38.294426, -122.254254 38.294322, -122.254391 38.294285, -122.254562 38.294253, -122.254791 38.294227, -122.255068 38.29427, -122.255371 38.294359, -122.255584 38.294461, -122.256159 38.294833, -122.256294 38.294919, -122.256668 38.295143, -122.257041 38.295299, -122.257408 38.295414, -122.25806 38.295589, -122.260635 38.296281, -122.26098 38.296352, -122.261204 38.296381, -122.261503 38.296399, -122.261769 38.296395, -122.261859 38.296389, -122.262084 38.296375, -122.262882 38.29628599999999, -122.263055 38.296261, -122.263183 38.29624, -122.263269 38.296233, -122.263599 38.296187, -122.263716 38.29616, -122.263855 38.296147, -122.263926 38.296135, -122.264022 38.29613, -122.264093 38.296132, -122.264233 38.296145, -122.264336 38.296164, -122.264359 38.29616499999999, -122.264397 38.296174, -122.264577 38.29623, -122.264636 38.296244, -122.265009 38.296358, -122.26519 38.2964, -122.265621 38.29651, -122.265733 38.296546, -122.266021 38.296622, -122.267133 38.2969, -122.267538 38.297006, -122.267777 38.297084, -122.267868 38.297101, -122.268638 38.297336, -122.26877 38.297373, -122.268907 38.297397, -122.268964 38.297396, -122.269291 38.297436, -122.269435 38.297445, -122.26952 38.297452, -122.270064 38.297518, -122.270335 38.297558, -122.27062 38.29758899999999, -122.271999 38.297753, -122.272185 38.297766, -122.272276 38.297787, -122.27277 38.297822, -122.272884 38.297839, -122.273001 38.297868, -122.273104 38.29792399999999, -122.273139 38.297955, -122.273283 38.298057, -122.273378 38.298113, -122.273501 38.298193, -122.274235 38.298626, -122.274919 38.299018, -122.275193 38.299165, -122.275597 38.299365, -122.275767 38.29946, -122.275839 38.299517, -122.275883 38.29954499999999, -122.275963 38.299527, -122.27639 38.299446, -122.276955 38.29936, -122.277062 38.299354, -122.277198 38.299325, -122.27801 38.299204, -122.278108 38.299193, -122.279111 38.299037, -122.280138 38.298864, -122.281337 38.298686, -122.2814 38.298669, -122.281408 38.298668, -122.281464 38.298658, -122.28218 38.298535, -122.282268 38.298524, -122.282378 38.298488, -122.283218 38.29817, -122.283315 38.298133, -122.283392 38.298105, -122.283419 38.298137, -122.283764 38.298995, -122.283484 38.299232, -122.282873 38.299476, -122.282748 38.299526, -122.282143 38.299699, -122.281659 38.299838, -122.28037 38.29983, -122.279389 38.299426, -122.279111 38.299484, -122.278879 38.29994, -122.27886 38.300728, -122.278843 38.301427, -122.278835 38.301772, -122.27896 38.302444, -122.279027 38.302808, -122.279305 38.303199, -122.280024 38.304208, -122.280324 38.304528, -122.280703 38.304531, -122.281114 38.303876, -122.281404 38.302584, -122.28176 38.302387, -122.282163 38.302549, -122.282335 38.303048, -122.282551 38.304204, -122.282468 38.30486, -122.282351 38.305039))"
