Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid,STATEFP00,COUNTYFP00,TRACTCE00,CTIDFP00,NAME00,NAMELSAD00,MTFCC00,FUNCSTAT00,geometry
2523.06,2015,Solano County,mid,not eligible,0.0,0,0.945945945945946,70,0.0,0,0.0,0,6055252306,06,095,252306,06095252306,2523.06,Census Tract 2523.06,G5020,S,"POLYGON ((-122.062269 38.258319, -122.062606 38.258319, -122.062764 38.258319, -122.062989 38.258322, -122.063936 38.258317, -122.064228 38.258308, -122.064528 38.258297, -122.065069 38.258314, -122.066992 38.258375, -122.067333 38.258403, -122.067658 38.258444, -122.067849 38.258477, -122.06794 38.258502, -122.068278 38.258659, -122.068478 38.258781, -122.068942 38.259195, -122.069669 38.259917, -122.071256 38.26155, -122.072644 38.262969, -122.073672 38.264, -122.074594 38.264969, -122.075147 38.265522, -122.075922 38.266364, -122.076167 38.266722, -122.076294 38.266964, -122.076361 38.267128, -122.076422 38.267433, -122.07645 38.267761, -122.076453 38.26925, -122.076192 38.269281, -122.075886 38.269286, -122.075608 38.269289, -122.075545 38.269292, -122.074603 38.269331, -122.073847 38.269364, -122.072272 38.269406, -122.070892 38.26945, -122.070103 38.269456, -122.069183 38.269469, -122.068929 38.26947, -122.067944 38.269474, -122.06775 38.269475, -122.066394 38.269469, -122.064197 38.269472, -122.063357 38.269476, -122.062799 38.269478, -122.062653 38.269425, -122.062536 38.269419, -122.062172 38.269419, -122.061469 38.269475, -122.061022 38.269592, -122.060414 38.269767, -122.060145 38.269821, -122.059511 38.26994699999999, -122.05909 38.27002, -122.058323 38.270154, -122.057789 38.270247, -122.057167 38.270367, -122.056947 38.270428, -122.056481 38.270597, -122.056072 38.270786, -122.055703 38.271031, -122.055389 38.271267, -122.055383 38.271273, -122.055092 38.271564, -122.054747 38.271947, -122.054444 38.272239, -122.054355 38.272307, -122.054203 38.272422, -122.053864 38.272647, -122.053568 38.272793, -122.053192 38.272967, -122.052777 38.273112, -122.052475 38.273203, -122.052267 38.273264, -122.05174 38.27334099999999, -122.051633 38.273356, -122.051378 38.273367, -122.050833 38.273389, -122.050078 38.273331, -122.049928 38.273317, -122.049619 38.273281, -122.051886 38.270581, -122.052922 38.26936, -122.053573 38.268593, -122.058344 38.262972, -122.059444 38.261639, -122.060503 38.260392, -122.062269 38.258319))"
2523.1,2015,Solano County,high,not eligible,0.0,0,0.9833333333333332,59,0.0,0,0.0,0,6055252310,,,,,,,,,
2523.11,2015,Solano County,high,not eligible,0.0,0,0.9142857142857144,64,0.0,0,0.0,0,6055252311,,,,,,,,,
2523.12,2015,Solano County,mid,not eligible,0.0,0,0.7777777777777778,56,0.0,0,0.0,0,6055252312,,,,,,,,,
2523.13,2015,Solano County,mid,not eligible,0.0,0,0.875,91,0.0,0,0.0,0,6055252313,,,,,,,,,
2523.14,2015,Solano County,mid,not eligible,0.0,0,0.8217821782178217,83,0.0,0,0.0,0,6055252314,,,,,,,,,
2523.15,2015,Solano County,high,not eligible,0.0,0,0.9266666666666666,139,0.0,0,0.0,0,6055252315,,,,,,,,,
2523.16,2015,Solano County,mid,not eligible,0.0,0,0.6987951807228916,58,0.0,0,0.0,0,6055252316,,,,,,,,,
2523.17,2015,Solano County,high,not eligible,0.0,0,0.9526881720430108,443,0.0,0,0.0,0,6055252317,,,,,,,,,
2524.01,2015,Solano County,mod,eligible,0.6585365853658537,54,0.0,0,0.0,0,0.0,0,6055252401,06,095,252401,06095252401,2524.01,Census Tract 2524.01,G5020,S,"POLYGON ((-122.067378 38.249417, -122.068228 38.249578, -122.068286 38.249587, -122.068878 38.249683, -122.069522 38.249783, -122.069283 38.249981, -122.068826 38.250523, -122.065325 38.254681, -122.065014 38.255047, -122.064169 38.256044, -122.062353 38.258222, -122.062269 38.258319, -122.062017 38.258317, -122.061831 38.258317, -122.061372 38.258297, -122.060411 38.258218, -122.0599 38.258183, -122.059831 38.258178, -122.059278 38.258131, -122.058822 38.258103, -122.05858 38.258105, -122.057894 38.258111, -122.056894 38.258108, -122.056697 38.258108, -122.054714 38.258131, -122.053433 38.258156, -122.052492 38.25818599999999, -122.052181 38.258194, -122.050712 38.258203, -122.050675 38.258203, -122.049972 38.258214, -122.049819 38.25821699999999, -122.049817 38.25805, -122.049808 38.257686, -122.049811 38.256897, -122.049812 38.256625, -122.049813 38.256156, -122.049819 38.25451899999999, -122.049825 38.253464, -122.049828 38.252419, -122.049844 38.25147, -122.04985 38.251225, -122.049839 38.250343, -122.049831 38.249711, -122.049822 38.249256, -122.04996 38.249256, -122.049983 38.249256, -122.052431 38.249264, -122.054022 38.249268, -122.055181 38.249272, -122.056094 38.249272, -122.057728 38.249281, -122.060619 38.249289, -122.060864 38.249289, -122.063531 38.249306, -122.065047 38.249265, -122.065198 38.249261, -122.066204 38.249278, -122.066332 38.249289, -122.066981 38.249342, -122.067378 38.249417))"
2524.02,2015,Solano County,mod,eligible,0.59375,57,0.0,0,0.0,0,0.0,0,6055252402,06,095,252402,06095252402,2524.02,Census Tract 2524.02,G5020,S,"POLYGON ((-122.084119 38.239836, -122.084347 38.240259, -122.084836 38.241166, -122.085505 38.242406, -122.085281 38.2426, -122.084621 38.242984, -122.084308 38.243167, -122.083825 38.243408, -122.083336 38.243704, -122.082017 38.244272, -122.080789 38.244825, -122.080333 38.245022, -122.07875 38.245722, -122.077872 38.246094, -122.077156 38.246383, -122.076489 38.246633, -122.076374 38.246668, -122.075994 38.246783, -122.074914 38.247083, -122.073858 38.247361, -122.072472 38.247797, -122.072311 38.24787, -122.071786 38.24810799999999, -122.07125 38.248408, -122.070811 38.248681, -122.070392 38.249011, -122.069958 38.249378, -122.069522 38.249783, -122.068878 38.249683, -122.068286 38.249587, -122.068228 38.249578, -122.067378 38.249417, -122.066981 38.249342, -122.066332 38.249289, -122.066204 38.249278, -122.065198 38.249261, -122.065047 38.249265, -122.063531 38.249306, -122.060864 38.249289, -122.060619 38.249289, -122.057728 38.249281, -122.056094 38.249272, -122.055181 38.249272, -122.054022 38.249268, -122.052431 38.249264, -122.049983 38.249256, -122.04996 38.249256, -122.049822 38.249256, -122.049822 38.248693, -122.049822 38.248156, -122.049824 38.247594, -122.049825 38.247036, -122.049825 38.246719, -122.049824 38.246489, -122.049828 38.245911, -122.049834 38.24533, -122.049836 38.245131, -122.049842 38.244747, -122.049844 38.244575, -122.049879 38.244231, -122.049945 38.243694, -122.050076 38.242725, -122.050081 38.242686, -122.050153 38.2423, -122.050342 38.241586, -122.050353 38.241556, -122.050425 38.241367, -122.050458 38.241312, -122.050417 38.24121299999999, -122.050492 38.241183, -122.050258 38.241211, -122.050016 38.241249, -122.049656 38.241306, -122.049 38.241425, -122.048531 38.24153099999999, -122.047847 38.241733, -122.046792 38.242033, -122.045341 38.242456, -122.044808 38.242611, -122.044601 38.242666, -122.044525 38.242686, -122.043992 38.242828, -122.043253 38.243058, -122.042017 38.243417, -122.041278 38.243631, -122.041157 38.243666, -122.042358 38.241854, -122.043934 38.238872, -122.044516 38.237718, -122.045258 38.235857, -122.045384 38.235636, -122.045727 38.235027, -122.046092 38.234399, -122.052043 38.223605, -122.052248 38.22334499999999, -122.052444 38.222964, -122.054508 38.219044, -122.055433 38.217239, -122.055838 38.216482, -122.056086 38.216017, -122.056325 38.215567, -122.056924 38.214398, -122.057164 38.213928, -122.057919 38.212511, -122.059281 38.209917, -122.060125 38.208414, -122.061594 38.205588, -122.061673 38.205441, -122.061746 38.205306, -122.061782 38.20524, -122.061919 38.204986, -122.061943 38.20494, -122.0625 38.203864, -122.063125 38.202631, -122.065361 38.198428, -122.066022 38.197147, -122.067067 38.195186, -122.067472 38.194467, -122.067967 38.193561, -122.068187 38.193138, -122.068198 38.193118, -122.068417 38.192697, -122.068658 38.192781, -122.069064 38.192922, -122.069386 38.192997, -122.069783 38.193011, -122.070678 38.193036, -122.075 38.193039, -122.076744 38.19305, -122.078244 38.193047, -122.080369 38.193008, -122.080453 38.193048, -122.080575 38.193162, -122.080597 38.193212, -122.080633 38.193875, -122.080864 38.196878, -122.081067 38.199989, -122.081069 38.200253, -122.081056 38.202883, -122.081144 38.203106, -122.081163 38.203129, -122.081183 38.203153, -122.081461 38.203411, -122.082008 38.203864, -122.082328 38.204142, -122.083133 38.204803, -122.083189 38.204953, -122.083225 38.205103, -122.083381 38.206375, -122.083556 38.207608, -122.083653 38.208389, -122.083663 38.208499, -122.083669 38.208567, -122.083622 38.211433, -122.083619 38.212239, -122.0836 38.213292, -122.083594 38.215075, -122.083593 38.215436, -122.083592 38.215706, -122.083606 38.216953, -122.083597 38.219068, -122.083633 38.221569, -122.083636 38.2229, -122.083639 38.223286, -122.083659 38.226314, -122.083664 38.227144, -122.083703 38.22736099999999, -122.083822 38.227886, -122.083828 38.228047, -122.083811 38.228381, -122.083917 38.228356, -122.08393 38.229019, -122.083944 38.229722, -122.083942 38.232742, -122.083956 38.234131, -122.083961 38.234244, -122.084022 38.236044, -122.084108 38.237725, -122.084133 38.238158, -122.084169 38.239202, -122.084117 38.2395, -122.084117 38.239667, -122.084119 38.239836))"
2525.01,2015,Solano County,mod,eligible,0.6764705882352942,23,0.0,0,0.0,0,0.0,0,6055252501,06,095,252501,06095252501,2525.01,Census Tract 2525.01,G5020,S,"POLYGON ((-122.034307 38.249691, -122.034353 38.249607, -122.03448 38.249479, -122.034778 38.249292, -122.034894 38.249244, -122.035022 38.249211, -122.035161 38.249186, -122.035419 38.249183, -122.035807 38.24921, -122.036086 38.249228, -122.036486 38.24921399999999, -122.037625 38.249203, -122.037883 38.2492, -122.03916 38.249208, -122.03915 38.250314, -122.039139 38.251481, -122.04025 38.251492, -122.040482 38.25145699999999, -122.04125 38.251414, -122.041892 38.251426, -122.042286 38.251431, -122.042581 38.251447, -122.043196 38.251436, -122.043339 38.251433, -122.043983 38.251439, -122.044567 38.251431, -122.044894 38.251425, -122.045881 38.251442, -122.047222 38.25145, -122.047786 38.251442, -122.048528 38.251444, -122.049322 38.251469, -122.049844 38.25147, -122.049828 38.252419, -122.049825 38.253464, -122.049819 38.25451899999999, -122.049813 38.256156, -122.049812 38.256625, -122.049811 38.256897, -122.049808 38.257686, -122.049817 38.25805, -122.049819 38.25821699999999, -122.048771 38.25823, -122.048167 38.25822, -122.047448 38.258209, -122.047378 38.258209, -122.047302 38.258209, -122.046491 38.258213, -122.045676 38.258216, -122.045193 38.258218, -122.044735 38.258221, -122.043893 38.258229, -122.043052 38.258237, -122.042707 38.25824, -122.04221 38.258246, -122.041571 38.258251, -122.040422 38.258257, -122.040266 38.258257, -122.039117 38.258257, -122.038003 38.258257, -122.036882 38.258245, -122.035368 38.258241, -122.034183 38.258238, -122.034189 38.256989, -122.034189 38.256858, -122.034197 38.255992, -122.034192 38.254939, -122.034189 38.254197, -122.03419 38.253961, -122.034194 38.252794, -122.034208 38.25215, -122.034231 38.251475, -122.034258 38.251011, -122.034303 38.250844, -122.034347 38.250689, -122.034261 38.250531, -122.034233 38.250411, -122.034219 38.25025, -122.034222 38.249992, -122.03424 38.249891, -122.034285 38.249732, -122.034307 38.249691))"
2525.02,2015,Solano County,mod,eligible,0.6666666666666666,12,0.0,0,0.0,0,0.0,0,6055252502,06,095,252502,06095252502,2525.02,Census Tract 2525.02,G5020,S,"POLYGON ((-122.044525 38.242686, -122.044601 38.242666, -122.044808 38.242611, -122.045341 38.242456, -122.046792 38.242033, -122.047847 38.241733, -122.048531 38.24153099999999, -122.049 38.241425, -122.049656 38.241306, -122.050016 38.241249, -122.050258 38.241211, -122.050492 38.241183, -122.050417 38.24121299999999, -122.050458 38.241312, -122.050425 38.241367, -122.050353 38.241556, -122.050342 38.241586, -122.050153 38.2423, -122.050081 38.242686, -122.050076 38.242725, -122.049945 38.243694, -122.049879 38.244231, -122.049844 38.244575, -122.049842 38.244747, -122.049836 38.245131, -122.049834 38.24533, -122.049828 38.245911, -122.049824 38.246489, -122.049825 38.246719, -122.049825 38.247036, -122.049824 38.247594, -122.049822 38.248156, -122.049822 38.248693, -122.049822 38.249256, -122.049831 38.249711, -122.049839 38.250343, -122.04985 38.251225, -122.049844 38.25147, -122.049322 38.251469, -122.048528 38.251444, -122.047786 38.251442, -122.047222 38.25145, -122.045881 38.251442, -122.044894 38.251425, -122.044567 38.251431, -122.043983 38.251439, -122.043339 38.251433, -122.043196 38.251436, -122.042581 38.251447, -122.042286 38.251431, -122.041892 38.251426, -122.04125 38.251414, -122.040482 38.25145699999999, -122.04025 38.251492, -122.039139 38.251481, -122.03915 38.250314, -122.03916 38.249208, -122.039194 38.248008, -122.038966 38.246943, -122.039028 38.246417, -122.039091 38.245884, -122.039376 38.245621, -122.039706 38.245317, -122.040002 38.245021, -122.040272 38.24475, -122.040376 38.244637, -122.040389 38.2442, -122.04045 38.243989, -122.040486 38.243821, -122.040721 38.243767, -122.041117 38.243677, -122.041157 38.243666, -122.041278 38.243631, -122.042017 38.243417, -122.043253 38.243058, -122.043992 38.242828, -122.044525 38.242686))"
2526.04,2015,Solano County,mod,eligible,0.6774193548387096,42,0.0,0,0.0,0,0.0,0,6055252604,06,095,252604,06095252604,2526.04,Census Tract 2526.04,G5020,S,"POLYGON ((-122.053573 38.268593, -122.052922 38.26936, -122.051886 38.270581, -122.049619 38.273281, -122.048997 38.273208, -122.047567 38.273056, -122.046414 38.272956, -122.045256 38.272897, -122.043853 38.272906, -122.043443 38.272901, -122.042789 38.272892, -122.042789 38.272628, -122.042789 38.27255, -122.043111 38.272558, -122.043428 38.272633, -122.043622 38.2727, -122.043646 38.272702, -122.044178 38.27274999999999, -122.044328 38.272748, -122.044403 38.272747, -122.044567 38.272722, -122.045239 38.272544, -122.045264 38.272544, -122.045253 38.271822, -122.045253 38.271708, -122.045242 38.270978, -122.045239 38.270597, -122.045244 38.269936, -122.045233 38.268578, -122.045231 38.267972, -122.045231 38.26614199999999, -122.045231 38.265511, -122.045225 38.265244, -122.045233 38.2648, -122.045239 38.26443099999999, -122.045233 38.263994, -122.045228 38.26329399999999, -122.045225 38.262889, -122.045214 38.261617, -122.045209 38.261061, -122.04521 38.260692, -122.045211 38.2604, -122.045197 38.259636, -122.045189 38.259072, -122.045193 38.258218, -122.045676 38.258216, -122.046491 38.258213, -122.047302 38.258209, -122.047378 38.258209, -122.047448 38.258209, -122.048167 38.25822, -122.048771 38.25823, -122.049819 38.25821699999999, -122.049972 38.258214, -122.050675 38.258203, -122.050712 38.258203, -122.052181 38.258194, -122.052492 38.25818599999999, -122.053433 38.258156, -122.054714 38.258131, -122.056697 38.258108, -122.056894 38.258108, -122.057894 38.258111, -122.05858 38.258105, -122.058822 38.258103, -122.059278 38.258131, -122.059831 38.258178, -122.0599 38.258183, -122.060411 38.258218, -122.061372 38.258297, -122.061831 38.258317, -122.062017 38.258317, -122.062269 38.258319, -122.060503 38.260392, -122.059444 38.261639, -122.058344 38.262972, -122.053573 38.268593))"
2526.05,2015,Solano County,mod,eligible,0.7121212121212122,47,0.0,0,0.0,0,0.0,0,6055252605,06,095,252605,06095252605,2526.05,Census Tract 2526.05,G5020,S,"POLYGON ((-122.042361 38.272886, -122.041592 38.272875, -122.039001 38.272861, -122.038381 38.272858, -122.037358 38.272839, -122.036722 38.272869, -122.036581 38.272875, -122.035306 38.27297799999999, -122.034417 38.273017, -122.034236 38.273017, -122.034047 38.273019, -122.03405 38.272706, -122.034058 38.272017, -122.034064 38.2717, -122.034133 38.27145, -122.034153 38.271328, -122.03415 38.268856, -122.034158 38.267903, -122.034163 38.267228, -122.034182 38.265564, -122.0342 38.264254, -122.034219 38.262919, -122.034228 38.261975, -122.034231 38.260542, -122.034222 38.260078, -122.034219 38.259964, -122.034194 38.259186, -122.034183 38.258238, -122.035368 38.258241, -122.036882 38.258245, -122.038003 38.258257, -122.039117 38.258257, -122.040266 38.258257, -122.040422 38.258257, -122.041571 38.258251, -122.04221 38.258246, -122.042707 38.25824, -122.043052 38.258237, -122.043893 38.258229, -122.044735 38.258221, -122.045193 38.258218, -122.045189 38.259072, -122.045197 38.259636, -122.045211 38.2604, -122.04521 38.260692, -122.045209 38.261061, -122.045214 38.261617, -122.045225 38.262889, -122.045228 38.26329399999999, -122.045233 38.263994, -122.045239 38.26443099999999, -122.045233 38.2648, -122.045225 38.265244, -122.045231 38.265511, -122.045231 38.26614199999999, -122.045231 38.267972, -122.045233 38.268578, -122.045244 38.269936, -122.045239 38.270597, -122.045242 38.270978, -122.045253 38.271708, -122.045253 38.271822, -122.045264 38.272544, -122.045239 38.272544, -122.044567 38.272722, -122.044403 38.272747, -122.044328 38.272748, -122.044178 38.27274999999999, -122.043646 38.272702, -122.043622 38.2727, -122.043428 38.272633, -122.043111 38.272558, -122.042789 38.27255, -122.042789 38.272628, -122.042789 38.272892, -122.042361 38.272886))"
2526.06,2015,Solano County,mod,eligible,0.648,81,0.0,0,0.0,0,0.0,0,6055252606,06,095,252606,06095252606,2526.06,Census Tract 2526.06,G5020,S,"POLYGON ((-122.024915 38.271126, -122.024909 38.270878, -122.024906 38.270744, -122.024917 38.270414, -122.024942 38.26974999999999, -122.024943 38.269615, -122.024947 38.269208, -122.024964 38.267669, -122.024967 38.266458, -122.024964 38.265411, -122.024961 38.264778, -122.024958 38.264519, -122.024968 38.263261, -122.024981 38.26245, -122.024983 38.261745, -122.024989 38.260061, -122.024983 38.258256, -122.024991 38.25817199999999, -122.025642 38.258171, -122.026267 38.258169, -122.026969 38.258178, -122.027572 38.258179, -122.029142 38.258181, -122.030193 38.258185, -122.030519 38.25818599999999, -122.031882 38.258191, -122.032477 38.258193, -122.033717 38.258197, -122.034183 38.258238, -122.034194 38.259186, -122.034219 38.259964, -122.034222 38.260078, -122.034231 38.260542, -122.034228 38.261975, -122.034219 38.262919, -122.0342 38.264254, -122.034182 38.265564, -122.034163 38.267228, -122.034158 38.267903, -122.03415 38.268856, -122.034153 38.271328, -122.034133 38.27145, -122.034064 38.2717, -122.034058 38.272017, -122.03405 38.272706, -122.034047 38.273019, -122.033825 38.273019, -122.033372 38.273, -122.032197 38.272883, -122.031228 38.2728, -122.030919 38.272794, -122.030142 38.27278099999999, -122.026914 38.272764, -122.026569 38.272756, -122.025344 38.272725, -122.024947 38.272731, -122.024947 38.272231, -122.024928 38.271566, -122.024915 38.271126))"
2526.07,2015,Solano County,mod,eligible,0.5660377358490566,30,0.0,0,0.0,0,0.0,0,6055252607,06,095,252607,06095252607,2526.07,Census Tract 2526.07,G5020,S,"POLYGON ((-122.034894 38.249244, -122.034778 38.249292, -122.03448 38.249479, -122.034353 38.249607, -122.034307 38.249691, -122.034285 38.249732, -122.03424 38.249891, -122.034222 38.249992, -122.034219 38.25025, -122.034233 38.250411, -122.034261 38.250531, -122.034347 38.250689, -122.034303 38.250844, -122.034258 38.251011, -122.034231 38.251475, -122.034208 38.25215, -122.034194 38.252794, -122.03419 38.253961, -122.034189 38.254197, -122.034192 38.254939, -122.034197 38.255992, -122.034189 38.256858, -122.034189 38.256989, -122.034183 38.258238, -122.033717 38.258197, -122.032477 38.258193, -122.031882 38.258191, -122.030519 38.25818599999999, -122.030193 38.258185, -122.029142 38.258181, -122.027572 38.258179, -122.026969 38.258178, -122.026267 38.258169, -122.025642 38.258171, -122.024991 38.25817199999999, -122.024911 38.25817199999999, -122.024069 38.258154, -122.022994 38.258131, -122.021255 38.258102, -122.020517 38.258089, -122.019983 38.258069, -122.019986 38.257722, -122.019958 38.256915, -122.02074 38.256487, -122.022164 38.255708, -122.024497 38.2544, -122.025856 38.253663, -122.027361 38.252847, -122.029875 38.251461, -122.032578 38.249985, -122.033608 38.249436, -122.034263 38.249065, -122.035277 38.24849, -122.036081 38.248045, -122.036788 38.247613, -122.036981 38.247477, -122.037169 38.247328, -122.037549 38.247055, -122.038122 38.246644, -122.038145 38.246626, -122.039067 38.245906, -122.039091 38.245884, -122.039028 38.246417, -122.038966 38.246943, -122.039194 38.248008, -122.03916 38.249208, -122.037883 38.2492, -122.037625 38.249203, -122.036486 38.24921399999999, -122.036086 38.249228, -122.035807 38.24921, -122.035419 38.249183, -122.035161 38.249186, -122.035022 38.249211, -122.034894 38.249244))"
2526.08,2015,Solano County,mod,eligible,0.578125,37,0.0,0,0.0,0,0.0,0,6055252608,06,095,252608,06095252608,2526.08,Census Tract 2526.08,G5020,S,"POLYGON ((-122.019978 38.259963, -122.019978 38.259269, -122.019982 38.258422, -122.019983 38.258183, -122.019983 38.258069, -122.020517 38.258089, -122.021255 38.258102, -122.022994 38.258131, -122.024069 38.258154, -122.024911 38.25817199999999, -122.024991 38.25817199999999, -122.024983 38.258256, -122.024989 38.260061, -122.024983 38.261745, -122.024981 38.26245, -122.024968 38.263261, -122.024958 38.264519, -122.024961 38.264778, -122.024964 38.265411, -122.024967 38.266458, -122.024964 38.267669, -122.024947 38.269208, -122.024943 38.269615, -122.024942 38.26974999999999, -122.024917 38.270414, -122.024906 38.270744, -122.024909 38.270878, -122.024915 38.271126, -122.024928 38.271566, -122.024947 38.272231, -122.024947 38.272731, -122.023303 38.272739, -122.021661 38.272703, -122.02083 38.272697, -122.017878 38.272675, -122.016128 38.272662, -122.016186 38.272454, -122.016242 38.272289, -122.016308 38.272173, -122.016361 38.27208, -122.016375 38.272009, -122.016507 38.271795, -122.016702 38.271542, -122.016772 38.271328, -122.016786 38.271075, -122.016758 38.270861, -122.017171 38.268543, -122.017211 38.268273, -122.017255 38.267982, -122.017478 38.267439, -122.017737 38.266862, -122.018009 38.266373, -122.018211 38.266121, -122.018483 38.265819, -122.018761 38.26567, -122.018887 38.265566, -122.019131 38.265412, -122.019187 38.265363, -122.019209 38.265329, -122.019839 38.265342, -122.019969 38.265342, -122.019958 38.264314, -122.019964 38.263586, -122.019964 38.263047, -122.019964 38.26292, -122.019964 38.262797, -122.01998 38.262374, -122.019986 38.262222, -122.019977 38.261577, -122.019978 38.259963))"
2526.1,2015,Solano County,mid,not eligible,0.0,0,0.7866666666666666,59,0.0,0,0.0,0,6055252610,,,,,,,,,
2526.11,2015,Solano County,mod,eligible,0.6976744186046512,30,0.0,0,0.0,0,0.0,0,6055252611,,,,,,,,,
